id_turn;start_time;end_time;name;gender;id_episode;id_show
6976;2876.477;2881.538;unk_565;male;56;10
6977;2881.538;2882.951;Emmanuel_CUGNY;male;56;10
6978;2954.443;2957.265;unk_564;female;56;10
6979;2957.265;2960.507;Emmanuel_CUGNY;male;56;10
6980;2960.507;2961.115;Olivier_NAHUM;male;56;10
6981;2961.115;2963.851;Emmanuel_CUGNY;male;56;10
6982;2963.851;3017.908;Olivier_NAHUM;male;56;10
6983;3017.908;3018.259;Emmanuel_CUGNY;male;56;10
6984;3018.259;3150.875;Olivier_NAHUM;male;56;10
6985;3152.712;3153.833;Emmanuel_CUGNY;male;56;10
6986;3154.317;3160.115;Emmanuel_CUGNY;male;56;10
6987;3160.115;3394.674;Olivier_NAHUM;male;56;10
6988;3394.674;3395.485;Emmanuel_CUGNY;male;56;10
6989;3396.452;3400.449;Emmanuel_CUGNY;male;56;10
6990;3400.449;3400.949;Olivier_NAHUM;male;56;10
6991;3400.949;3401.331;Emmanuel_CUGNY;male;56;10
6992;3492.759;3506.503;Emmanuel_CUGNY;male;56;10
6993;3536.806;3538.888;unk_564;female;56;10
6994;3538.888;3601.417;Emmanuel_CUGNY;male;56;10
6995;3603.3;3604.608;Emmanuel_CUGNY;male;56;10
