id_turn;start_time;end_time;name;gender;id_episode;id_show
9596;609.849;613.408;Marine_LE_PEN;female;83;2
9597;613.408;621.734;Olivier_TRUCHOT;male;83;2
9598;623.911;646.719;Marine_LE_PEN;female;83;2
9599;646.719;647.118;Olivier_TRUCHOT;male;83;2
9600;647.118;650.832;Marine_LE_PEN;female;83;2
9601;651.485;659.717;Olivier_TRUCHOT;male;83;2
9602;659.717;670.907;Alain_MARSCHALL;male;83;2
9603;670.907;685.203;Jean-Yves_CAMUS;male;83;2
9604;685.203;687.322;Alain_MARSCHALL;male;83;2
9605;687.322;697.737;Jean-Yves_CAMUS;male;83;2
9606;697.737;700.793;Alain_MARSCHALL;male;83;2
9607;700.793;711.811;Jean-Yves_CAMUS;male;83;2
9608;711.811;713.429;Olivier_TRUCHOT;male;83;2
9609;713.85;744.639;Jean-Yves_CAMUS;male;83;2
9610;744.639;747.051;Alain_MARSCHALL;male;83;2
9611;748.691;771.442;Alain_MARSCHALL;male;83;2
9612;773.557;816.77;Marine_LE_PEN;female;83;2
9613;816.77;825.084;Olivier_TRUCHOT;male;83;2
9614;825.862;834.876;Jean-Yves_CAMUS;male;83;2
9615;834.876;837.022;Alain_MARSCHALL;male;83;2
9616;837.022;865.53;Jean-Yves_CAMUS;male;83;2
9617;865.53;868.129;Alain_MARSCHALL;male;83;2
9618;868.566;879.393;Jean-Yves_CAMUS;male;83;2
9619;879.393;887.38;Olivier_TRUCHOT;male;83;2
9620;887.38;887.748;Alain_MARSCHALL;male;83;2
9621;887.748;890.506;Olivier_TRUCHOT;male;83;2
9622;892.244;894.902;Marine_LE_PEN;female;83;2
9623;895.206;922.694;Marine_LE_PEN;female;83;2
9624;922.694;934.094;Olivier_TRUCHOT;male;83;2
9625;936.446;945.395;Marine_LE_PEN;female;83;2
9626;946.009;951.072;Marine_LE_PEN;female;83;2
9627;951.464;954.472;Marine_LE_PEN;female;83;2
9628;954.793;966.399;Marine_LE_PEN;female;83;2
9629;966.399;992.583;Alain_MARSCHALL;male;83;2
9630;992.583;1000.371;Jean-Yves_CAMUS;male;83;2
9631;1000.826;1013.625;Jean-Yves_CAMUS;male;83;2
9632;1013.625;1030.933;Olivier_TRUCHOT;male;83;2
9633;1289.912;1317.049;Olivier_TRUCHOT;male;83;2
9634;1319.343;1326.766;Olivier_TRUCHOT;male;83;2
9635;1326.766;1349.157;Alain_MARSCHALL;male;83;2
9636;1349.157;1349.582;Jean-Louis_MALISSE;male;83;2
9637;1349.582;1358.481;Alain_MARSCHALL;male;83;2
9638;1358.481;1391.123;Jean-Louis_MALISSE;male;83;2
9639;1391.123;1400.052;Alain_MARSCHALL;male;83;2
9640;1400.052;1426.325;Jean-Louis_MALISSE;male;83;2
9641;1426.695;1429.752;Jean-Louis_MALISSE;male;83;2
9642;1429.752;1430.453;Alain_MARSCHALL;male;83;2
9643;1430.453;1431.995;Jean-Louis_MALISSE;male;83;2
9644;1431.995;1433.995;Alain_MARSCHALL;male;83;2
9645;1433.995;1455.846;Jean-Louis_MALISSE;male;83;2
9646;1455.846;1459.556;Alain_MARSCHALL;male;83;2
9647;1459.925;1471.756;Jean-Louis_MALISSE;male;83;2
9648;1471.756;1473.941;Alain_MARSCHALL;male;83;2
9649;1473.941;1484.475;Jean-Louis_MALISSE;male;83;2
9650;1484.475;1488.405;Alain_MARSCHALL;male;83;2
9651;1488.405;1494.222;Jean-Louis_MALISSE;male;83;2
9652;1494.222;1502.621;Olivier_TRUCHOT;male;83;2
9653;1502.621;1504.32;Jean-Louis_MALISSE;male;83;2
9654;1504.32;1504.889;Olivier_TRUCHOT;male;83;2
9655;1504.889;1526.721;Jean-Louis_MALISSE;male;83;2
9656;1526.721;1527.368;Olivier_TRUCHOT;male;83;2
9657;1527.368;1537.603;Jean-Louis_MALISSE;male;83;2
9658;1537.603;1541.126;Alain_MARSCHALL;male;83;2
9659;1541.43;1542.193;Alain_MARSCHALL;male;83;2
9660;1542.193;1561.438;Jean-Louis_MALISSE;male;83;2
9661;1561.438;1563.884;Jean-Louis_MALISSE;male;83;2
9662;1563.884;1568.002;Alain_MARSCHALL;male;83;2
9663;1568.61;1575.619;Laurence_PARISOT;female;83;2
9664;1576.032;1588.992;Laurence_PARISOT;female;83;2
9665;1589.447;1591.366;Laurence_PARISOT;female;83;2
9666;1592.226;1595.5;Laurence_PARISOT;female;83;2
9667;1596.401;1598.509;Alain_MARSCHALL;male;83;2
9668;1598.509;1600.604;Jean-Louis_MALISSE;male;83;2
9669;1600.604;1602.805;Alain_MARSCHALL;male;83;2
9670;1602.805;1634.994;Jean-Louis_MALISSE;male;83;2
9671;1634.994;1646.67;Alain_MARSCHALL;male;83;2
9672;1646.67;1668.784;Jean-Louis_MALISSE;male;83;2
9673;1668.784;1680.375;Alain_MARSCHALL;male;83;2
9674;1680.375;1681.354;Olivier_TRUCHOT;male;83;2
9675;1681.354;1683.554;Jean-Louis_MALISSE;male;83;2
9676;1683.554;1688.234;Olivier_TRUCHOT;male;83;2
9677;1688.234;1690.077;Jean-Louis_MALISSE;male;83;2
9678;1690.077;1690.588;Olivier_TRUCHOT;male;83;2
9679;1690.588;1717.125;Jean-Louis_MALISSE;male;83;2
9680;1717.125;1719.224;Olivier_TRUCHOT;male;83;2
9681;1719.762;1724.936;Olivier_TRUCHOT;male;83;2
9682;1725.335;1729.8;Olivier_TRUCHOT;male;83;2
9683;1730.253;1730.527;Jean-Louis_MALISSE;male;83;2
9684;1730.843;1734.329;Jean-Louis_MALISSE;male;83;2
9685;1734.329;1740.304;Olivier_TRUCHOT;male;83;2
9686;1740.304;1782.473;Jean-Louis_MALISSE;male;83;2
9687;1782.473;1790.691;Olivier_TRUCHOT;male;83;2
9688;1791.132;1798.293;Jean-Louis_MALISSE;male;83;2
9689;1798.293;1799.419;Olivier_TRUCHOT;male;83;2
9690;1799.419;1806.011;Jean-Louis_MALISSE;male;83;2
9691;1806.285;1813.383;Jean-Louis_MALISSE;male;83;2
9692;1813.383;1819.589;Alain_MARSCHALL;male;83;2
9693;1819.589;1832.517;Jean-Louis_MALISSE;male;83;2
9694;1832.517;1834.208;Alain_MARSCHALL;male;83;2
9695;1834.208;1853.071;Jean-Louis_MALISSE;male;83;2
9696;1853.071;1857.237;Alain_MARSCHALL;male;83;2
9697;1857.237;1864.756;Jean-Louis_MALISSE;male;83;2
9698;1864.756;1903.642;Olivier_TRUCHOT;male;83;2
9699;1904.249;1914.72;Jean-Paul_OLLIVIER;male;83;2
9700;1914.72;1915.664;Alain_GALLOPIN;male;83;2
9701;1916.222;1917.41;Alain_GALLOPIN;male;83;2
9702;1917.907;1927.653;Alain_GALLOPIN;male;83;2
9703;1927.998;1943.166;Henri_SANNIER;male;83;2
9704;1943.687;1956.634;Olivier_TRUCHOT;male;83;2
9705;1957.025;1986.849;Olivier_TRUCHOT;male;83;2
9706;1987.419;1990.863;unk_685;male;83;2
9707;1990.863;1991.217;Nicolas_SARKOZY;male;83;2
9708;1993.301;2042.644;Olivier_TRUCHOT;male;83;2
9709;2044.241;2049.836;Olivier_TRUCHOT;male;83;2
9710;2050.215;2057.339;Olivier_TRUCHOT;male;83;2
9711;2059.177;2079.791;Olivier_TRUCHOT;male;83;2
9712;2080.648;2110.268;Olivier_TRUCHOT;male;83;2
9713;2114.687;2117.637;Olivier_TRUCHOT;male;83;2
9714;2117.637;2137.703;Alain_MARSCHALL;male;83;2
9715;2138.822;2173.229;Christophe_REGNARD;male;83;2
9716;2173.229;2198.99;Alain_MARSCHALL;male;83;2
9717;2198.99;2241.033;Christophe_REGNARD;male;83;2
9718;2242.002;2243.086;Christophe_REGNARD;male;83;2
9719;2243.834;2247.28;Christophe_REGNARD;male;83;2
9720;2247.969;2249.363;Christophe_REGNARD;male;83;2
9721;2249.755;2258.074;Christophe_REGNARD;male;83;2
9722;2258.074;2274.062;Alain_MARSCHALL;male;83;2
9723;2274.062;2294.965;Christophe_REGNARD;male;83;2
9724;2295.381;2306.48;Christophe_REGNARD;male;83;2
9725;2306.796;2316.223;Christophe_REGNARD;male;83;2
9726;2316.223;2335.158;Olivier_TRUCHOT;male;83;2
9727;2335.158;2358.688;Christophe_REGNARD;male;83;2
9728;2358.688;2358.837;Olivier_TRUCHOT;male;83;2
9729;2358.837;2387.239;Christophe_REGNARD;male;83;2
9730;2387.239;2398.63;Alain_MARSCHALL;male;83;2
9731;2398.63;2435.256;Christophe_REGNARD;male;83;2
9732;2435.256;2438.517;Alain_MARSCHALL;male;83;2
9733;2438.517;2442.482;Christophe_REGNARD;male;83;2
9734;2442.482;2463.327;Alain_MARSCHALL;male;83;2
9735;2463.327;2465.904;Christophe_REGNARD;male;83;2
9736;2465.904;2466.157;Alain_MARSCHALL;male;83;2
9737;2466.157;2499.68;Christophe_REGNARD;male;83;2
9738;2499.68;2501.687;Alain_MARSCHALL;male;83;2
9739;2502.011;2502.912;Alain_MARSCHALL;male;83;2
9740;2502.912;2529.571;Christophe_REGNARD;male;83;2
9741;2529.855;2535.071;Christophe_REGNARD;male;83;2
9742;2535.071;2546.954;Olivier_TRUCHOT;male;83;2
9743;2546.954;2550.93;Christophe_REGNARD;male;83;2
9744;2550.93;2553.108;Olivier_TRUCHOT;male;83;2
9745;2553.456;2553.86;Christophe_REGNARD;male;83;2
9746;2554.363;2575.523;Christophe_REGNARD;male;83;2
9747;2576.18;2582.32;Christophe_REGNARD;male;83;2
9748;2582.32;2592.014;Alain_MARSCHALL;male;83;2
9749;2592.014;2627.229;Christophe_REGNARD;male;83;2
9750;2627.229;2639.983;Olivier_TRUCHOT;male;83;2
9751;2901.914;2929.292;Olivier_TRUCHOT;male;83;2
9752;2930.479;2935.48;Alain_MARSCHALL;male;83;2
9753;2935.48;2935.909;Jean-Francois_PERES;male;83;2
9754;2935.909;2939.508;Alain_MARSCHALL;male;83;2
9755;2940.556;2955.074;Alain_MARSCHALL;male;83;2
9756;2956.451;3023.644;Fabien_LEFORT;male;83;2
9757;3023.998;3031.121;Alain_MARSCHALL;male;83;2
9758;3031.121;3047.584;Jean-Francois_PERES;male;83;2
9759;3047.584;3048.273;Alain_MARSCHALL;male;83;2
9760;3048.981;3059.782;Jean-Francois_PERES;male;83;2
9761;3059.782;3060.242;Alain_MARSCHALL;male;83;2
9762;3060.242;3064.067;Jean-Francois_PERES;male;83;2
9763;3064.067;3069.603;Olivier_TRUCHOT;male;83;2
9764;3069.603;3072.218;Jean-Francois_PERES;male;83;2
9765;3072.218;3073.76;Alain_MARSCHALL;male;83;2
9766;3074.127;3077.431;Alain_MARSCHALL;male;83;2
9767;3078.723;3083.174;Fabien_LEFORT;male;83;2
9768;3083.174;3095.925;Alain_MARSCHALL;male;83;2
9769;3097.766;3130.895;Fabien_LEFORT;male;83;2
9770;3130.895;3131.144;Olivier_TRUCHOT;male;83;2
9771;3131.144;3134.778;Fabien_LEFORT;male;83;2
9772;3134.778;3148.838;Olivier_TRUCHOT;male;83;2
9773;3151.067;3191.62;Fabien_LEFORT;male;83;2
9774;3191.62;3208.771;Olivier_TRUCHOT;male;83;2
9775;3208.771;3229.717;Jean-Francois_PERES;male;83;2
9776;3229.717;3240.647;Alain_MARSCHALL;male;83;2
9777;3240.647;3242.18;Alain_MARSCHALL;male;83;2
9778;3242.18;3254.497;Jean-Francois_PERES;male;83;2
9779;3254.497;3259.167;Olivier_TRUCHOT;male;83;2
9780;3259.167;3261.487;Alain_MARSCHALL;male;83;2
9781;3261.487;3292.209;Olivier_TRUCHOT;male;83;2
9782;3292.532;3312.558;Jean-Francois_PERES;male;83;2
9783;3313.569;3314.415;Olivier_TRUCHOT;male;83;2
9784;3314.415;3314.596;Jean-Francois_PERES;male;83;2
9785;3314.596;3315.888;Olivier_TRUCHOT;male;83;2
9786;3317.428;3320.026;Olivier_TRUCHOT;male;83;2
9787;3320.026;3321.212;Fabien_LEFORT;male;83;2
9788;3321.212;3329.128;Olivier_TRUCHOT;male;83;2
9789;3329.48;3335.864;Olivier_TRUCHOT;male;83;2
9790;3594.897;3625.214;Graziella_RODRIGUES;female;83;2
9791;3627.144;3674.003;Fabien_LEFORT;male;83;2
9792;3674.003;3677.904;Graziella_RODRIGUES;female;83;2
9793;3680.672;3720.767;Fabien_LEFORT;male;83;2
9794;30.992;39.296;Alain_MARSCHALL;male;84;2
9795;39.621;41.866;Alain_MARSCHALL;male;84;2
9796;41.866;78.242;Olivier_TRUCHOT;male;84;2
9797;78.242;81.127;Alain_MARSCHALL;male;84;2
9798;81.488;83.095;Alain_MARSCHALL;male;84;2
9799;98.01;122.236;Alain_MARSCHALL;male;84;2
9800;123.246;190.893;Celine_COURATIN;female;84;2
9801;191.512;208.914;Alain_MARSCHALL;male;84;2
9802;210.357;255.069;Alain_MARSCHALL;male;84;2
9803;257.745;262.633;Viviane_REDING;female;84;2
9804;264.521;273.447;Viviane_REDING;female;84;2
9805;275.501;314.634;Alain_MARSCHALL;male;84;2
9806;314.634;315.859;unk_687;female;84;2
9807;315.859;348.176;Elisabeth_GUIGOU;female;84;2
9808;348.176;371.084;Nadine_MORANO;female;84;2
9809;371.084;388.05;Alain_MARSCHALL;male;84;2
9810;389.162;411.99;Alain_MARSCHALL;male;84;2
9811;412.898;429.516;Alain_MARSCHALL;male;84;2
9812;429.826;446.744;Alain_MARSCHALL;male;84;2
9813;451.693;459.83;Alain_MARSCHALL;male;84;2
9814;459.83;494.017;Olivier_TRUCHOT;male;84;2
9815;494.017;494.53;Didier_RIDORET;male;84;2
9816;494.53;501.668;Olivier_TRUCHOT;male;84;2
9817;503.746;562.423;Diane_GOUFFRANT;female;84;2
9818;563.472;570.829;Olivier_TRUCHOT;male;84;2
9819;570.829;575.388;Didier_RIDORET;male;84;2
9820;575.388;576.414;Olivier_TRUCHOT;male;84;2
9821;576.622;594.839;Didier_RIDORET;male;84;2
9822;594.839;596.423;Olivier_TRUCHOT;male;84;2
9823;596.423;637.67;Didier_RIDORET;male;84;2
9824;637.67;641.564;Alain_MARSCHALL;male;84;2
9825;642.092;644.281;Didier_RIDORET;male;84;2
9826;644.281;644.51;Olivier_TRUCHOT;male;84;2
9827;644.51;675.063;Didier_RIDORET;male;84;2
9828;675.063;676.294;Olivier_TRUCHOT;male;84;2
9829;676.294;683.007;Didier_RIDORET;male;84;2
9830;683.007;691.281;Alain_MARSCHALL;male;84;2
9831;691.281;712.141;Didier_RIDORET;male;84;2
9832;712.141;712.499;Olivier_TRUCHOT;male;84;2
9833;712.499;719.562;Didier_RIDORET;male;84;2
9834;719.562;729.634;Alain_MARSCHALL;male;84;2
9835;729.634;751.441;Didier_RIDORET;male;84;2
9836;751.441;752.792;Alain_MARSCHALL;male;84;2
9837;752.792;760.906;Didier_RIDORET;male;84;2
9838;760.906;762.037;Olivier_TRUCHOT;male;84;2
9839;762.037;811.31;Didier_RIDORET;male;84;2
9840;811.31;812.761;Alain_MARSCHALL;male;84;2
9841;812.761;816.808;Didier_RIDORET;male;84;2
9842;816.808;817.413;Olivier_TRUCHOT;male;84;2
9843;817.413;819.655;Didier_RIDORET;male;84;2
9844;819.655;831.183;Olivier_TRUCHOT;male;84;2
9845;831.183;859.38;Didier_RIDORET;male;84;2
9846;859.38;859.935;Olivier_TRUCHOT;male;84;2
9847;859.935;865.549;Didier_RIDORET;male;84;2
9848;865.549;876.395;Olivier_TRUCHOT;male;84;2
9849;876.753;890.995;Didier_RIDORET;male;84;2
9850;891.502;906.716;Didier_RIDORET;male;84;2
9851;906.716;925.441;Olivier_TRUCHOT;male;84;2
9852;925.441;946.836;Didier_RIDORET;male;84;2
9853;946.836;952.583;Olivier_TRUCHOT;male;84;2
9854;952.583;979.893;Didier_RIDORET;male;84;2
9855;979.893;984.774;Olivier_TRUCHOT;male;84;2
9856;984.774;985.458;Didier_RIDORET;male;84;2
9857;985.458;1002.775;Olivier_TRUCHOT;male;84;2
9858;1263.52;1300.669;Alain_MARSCHALL;male;84;2
9859;1300.669;1320.407;Olivier_TRUCHOT;male;84;2
9860;1320.636;1337.638;Olivier_TRUCHOT;male;84;2
9861;1338.956;1404.317;Edward_JAY;male;84;2
9862;1404.611;1416.312;Olivier_TRUCHOT;male;84;2
9863;1416.312;1460.456;Daniel_RIOLO;male;84;2
9864;1460.456;1462.329;Alain_MARSCHALL;male;84;2
9865;1462.329;1462.927;Daniel_RIOLO;male;84;2
9866;1462.927;1463.65;Alain_MARSCHALL;male;84;2
9867;1464.29;1469.276;Daniel_RIOLO;male;84;2
9868;1469.276;1470.396;Alain_MARSCHALL;male;84;2
9869;1470.396;1472.707;Olivier_TRUCHOT;male;84;2
9870;1472.707;1474.72;Edward_JAY;male;84;2
9871;1474.72;1475.801;Daniel_RIOLO;male;84;2
9872;1475.801;1479.16;Alain_MARSCHALL;male;84;2
9873;1479.16;1490.067;Daniel_RIOLO;male;84;2
9874;1490.765;1502.008;Daniel_RIOLO;male;84;2
9875;1502.628;1516.815;Daniel_RIOLO;male;84;2
9876;1516.815;1520.216;Olivier_TRUCHOT;male;84;2
9877;1520.216;1526.308;Daniel_RIOLO;male;84;2
9878;1527.005;1544.043;Daniel_RIOLO;male;84;2
9879;1545.658;1590.993;Edward_JAY;male;84;2
9880;1590.993;1598.535;Olivier_TRUCHOT;male;84;2
9881;1598.535;1603.267;Daniel_RIOLO;male;84;2
9882;1603.267;1603.654;Olivier_TRUCHOT;male;84;2
9883;1603.654;1607.239;Daniel_RIOLO;male;84;2
9884;1607.239;1610.21;Olivier_TRUCHOT;male;84;2
9885;1610.21;1614.693;Daniel_RIOLO;male;84;2
9886;1615.117;1624.998;Daniel_RIOLO;male;84;2
9887;1625.455;1635.695;Daniel_RIOLO;male;84;2
9888;1635.695;1636.035;Olivier_TRUCHOT;male;84;2
9889;1636.035;1644.363;Daniel_RIOLO;male;84;2
9890;1644.92;1649.367;Daniel_RIOLO;male;84;2
9891;1649.367;1649.448;Alain_MARSCHALL;male;84;2
9892;1649.448;1659.176;Daniel_RIOLO;male;84;2
9893;1659.176;1666.284;Alain_MARSCHALL;male;84;2
9894;1666.284;1669.747;Daniel_RIOLO;male;84;2
9895;1669.747;1672.073;Alain_MARSCHALL;male;84;2
9896;1672.073;1706.058;Didier_RIDORET;male;84;2
9897;1706.058;1711.255;Daniel_RIOLO;male;84;2
9898;1711.255;1718.255;Olivier_TRUCHOT;male;84;2
9899;1718.255;1726.91;Daniel_RIOLO;male;84;2
9900;1726.91;1729.072;Alain_MARSCHALL;male;84;2
9901;1729.072;1731.548;Daniel_RIOLO;male;84;2
9902;1731.548;1734.262;Olivier_TRUCHOT;male;84;2
9903;1734.262;1740.464;Daniel_RIOLO;male;84;2
9904;1740.464;1745.641;Daniel_RIOLO;male;84;2
9905;1746.501;1749.416;Olivier_TRUCHOT;male;84;2
9906;1749.416;1750.825;Alain_MARSCHALL;male;84;2
9907;1750.825;1756.698;Daniel_RIOLO;male;84;2
9908;1757.352;1759.719;Olivier_TRUCHOT;male;84;2
9909;1759.719;1763.923;Daniel_RIOLO;male;84;2
9910;1763.923;1766.323;Alain_MARSCHALL;male;84;2
9911;1767.782;1780.091;Alain_MARSCHALL;male;84;2
9912;1780.091;1785.014;Daniel_RIOLO;male;84;2
9913;1785.014;1787.873;Alain_MARSCHALL;male;84;2
9914;1787.873;1794.25;Daniel_RIOLO;male;84;2
9915;1794.25;1797.86;Alain_MARSCHALL;male;84;2
9916;1797.86;1806.98;Daniel_RIOLO;male;84;2
9917;1806.98;1813.596;Olivier_TRUCHOT;male;84;2
9918;1814.001;1820.528;Daniel_RIOLO;male;84;2
9919;1820.528;1822.035;Olivier_TRUCHOT;male;84;2
9920;1824.105;1826.809;Edward_JAY;male;84;2
9921;1827.365;1830.752;Olivier_TRUCHOT;male;84;2
9922;1830.752;1834.034;Daniel_RIOLO;male;84;2
9923;1834.034;1846.894;Olivier_TRUCHOT;male;84;2
9924;1846.894;1862.762;Mathieu_COACHE;male;84;2
9925;1869.379;1900.409;Mathieu_COACHE;male;84;2
9926;1900.973;1921.835;Bernard_VALERO;male;84;2
9927;1921.835;1939.647;Mathieu_COACHE;male;84;2
9928;1941.667;1951.227;Marie_DUQUESNE;female;84;2
9929;1952.02;1973.812;Aurelie_FILIPPETTI;female;84;2
9930;1974.791;1982.661;Marie_DUQUESNE;female;84;2
9931;1982.661;1995.929;Luc_CHATEL;male;84;2
9932;1996.431;2005.341;Marie_DUQUESNE;female;84;2
9933;2005.341;2018.361;Olivier_TRUCHOT;male;84;2
9934;2018.725;2021.99;Olivier_TRUCHOT;male;84;2
9935;2021.99;2031.199;Marie_DUQUESNE;female;84;2
9936;2032.043;2052.34;Mathieu_COACHE;male;84;2
9937;2052.786;2068.834;Mathieu_COACHE;male;84;2
9938;2069.876;2085.946;Mathieu_COACHE;male;84;2
9939;2086.286;2090.208;Mathieu_COACHE;male;84;2
9940;2091.496;2104.447;Mathieu_COACHE;male;84;2
9941;2107.257;2109.081;Mathieu_COACHE;male;84;2
9942;2113.93;2122.347;Alain_MARSCHALL;male;84;2
9943;2122.347;2167.249;Olivier_TRUCHOT;male;84;2
9944;2167.249;2224.84;Christian_PROUTEAU;male;84;2
9945;2224.84;2234.018;Olivier_TRUCHOT;male;84;2
9946;2234.525;2236.538;Olivier_TRUCHOT;male;84;2
9947;2237.333;2289.16;Christian_PROUTEAU;male;84;2
9948;2289.16;2289.462;Olivier_TRUCHOT;male;84;2
9949;2289.462;2309.287;Christian_PROUTEAU;male;84;2
9950;2309.287;2324.558;Alain_MARSCHALL;male;84;2
9951;2324.558;2344.138;Christian_PROUTEAU;male;84;2
9952;2344.138;2344.431;Alain_MARSCHALL;male;84;2
9953;2344.431;2355.978;Christian_PROUTEAU;male;84;2
9954;2355.978;2369.074;Christian_PROUTEAU;male;84;2
9955;2369.432;2382.002;Olivier_TRUCHOT;male;84;2
9956;2383.554;2465.165;Thierry_ARNAUD;male;84;2
9957;2465.165;2483.778;Olivier_TRUCHOT;male;84;2
9958;2484.286;2514.237;Christian_PROUTEAU;male;84;2
9959;2514.237;2514.677;Olivier_TRUCHOT;male;84;2
9960;2514.677;2523.495;Christian_PROUTEAU;male;84;2
9961;2523.495;2543.115;Olivier_TRUCHOT;male;84;2
9962;2543.115;2557.112;Christian_PROUTEAU;male;84;2
9963;2557.64;2565.669;Christian_PROUTEAU;male;84;2
9964;2565.669;2567.34;Alain_MARSCHALL;male;84;2
9965;2567.34;2574.146;Christian_PROUTEAU;male;84;2
9966;2574.146;2574.462;Olivier_TRUCHOT;male;84;2
9967;2574.462;2583.87;Christian_PROUTEAU;male;84;2
9968;2583.87;2588.159;Olivier_TRUCHOT;male;84;2
9969;2588.159;2593.911;Christian_PROUTEAU;male;84;2
9970;2593.911;2595.88;Alain_MARSCHALL;male;84;2
9971;2595.88;2616.289;Christian_PROUTEAU;male;84;2
9972;2616.289;2621.846;Olivier_TRUCHOT;male;84;2
9973;2621.846;2673.333;Christian_PROUTEAU;male;84;2
9974;2673.333;2698.66;Olivier_TRUCHOT;male;84;2
9975;2964.47;2985.897;Alain_MARSCHALL;male;84;2
9976;2987.051;2994.276;Alain_MARSCHALL;male;84;2
9977;2994.276;3018.492;Olivier_TRUCHOT;male;84;2
9978;3018.492;3018.877;Emmanuel_SCHWARTZENBERG;male;84;2
9979;3018.877;3027.139;Olivier_TRUCHOT;male;84;2
9980;3027.139;3027.702;unk_688;NA;84;2
9981;3027.702;3029.599;Alain_MARSCHALL;male;84;2
9982;3029.599;3040.961;Emmanuel_SCHWARTZENBERG;male;84;2
9983;3040.961;3041.61;Olivier_TRUCHOT;male;84;2
9984;3041.61;3092.866;Emmanuel_SCHWARTZENBERG;male;84;2
9985;3092.866;3106.32;Olivier_TRUCHOT;male;84;2
9986;3108.503;3124.514;Virginie_GOUBIER;female;84;2
9987;3127.285;3128.372;Olivier_TRUCHOT;male;84;2
9988;3128.372;3142.817;Virginie_GOUBIER;female;84;2
9989;3142.817;3146.298;Olivier_TRUCHOT;male;84;2
9990;3149.073;3156.085;Virginie_GOUBIER;female;84;2
9991;3157.959;3172.026;Olivier_TRUCHOT;male;84;2
9992;3172.026;3203.572;Emmanuel_SCHWARTZENBERG;male;84;2
9993;3203.572;3209.986;Olivier_TRUCHOT;male;84;2
9994;3209.986;3241.64;Emmanuel_SCHWARTZENBERG;male;84;2
9995;3241.64;3249.473;Olivier_TRUCHOT;male;84;2
9996;3249.473;3305.852;Emmanuel_SCHWARTZENBERG;male;84;2
9997;3306.157;3308.205;Emmanuel_SCHWARTZENBERG;male;84;2
9998;3308.205;3310.226;Alain_MARSCHALL;male;84;2
9999;3310.226;3317.594;Emmanuel_SCHWARTZENBERG;male;84;2
10000;3317.594;3320.113;Alain_MARSCHALL;male;84;2
10001;3320.726;3321.811;Alain_MARSCHALL;male;84;2
10002;3321.811;3338.034;Emmanuel_SCHWARTZENBERG;male;84;2
10003;3338.44;3347.219;Emmanuel_SCHWARTZENBERG;male;84;2
10004;3347.219;3358.773;Olivier_TRUCHOT;male;84;2
10005;3359.281;3359.748;Olivier_TRUCHOT;male;84;2
10006;3637.251;3651.441;Ruth_ELKRIEF;female;84;2
10007;3651.963;3705.082;Ruth_ELKRIEF;female;84;2
10008;3718.244;3725.42;Viviane_REDING;female;84;2
10009;3726.505;3737.378;Viviane_REDING;female;84;2
10010;3737.378;3752.899;Ruth_ELKRIEF;female;84;2
10011;3753.463;3812.675;Ruth_ELKRIEF;female;84;2
10012;3813.231;3832.929;Ruth_ELKRIEF;female;84;2
10013;3839.014;3851.5;Ruth_ELKRIEF;female;84;2
10014;3851.5;3872.902;Mathieu_COACHE;male;84;2
10015;3874.286;3911.567;Elisabeth_GUIGOU;female;84;2
10016;20.838;33.667;Alain_MARSCHALL;male;85;2
