spk_name;gender;turn_count;total_length;spk_class;id_show
Stephane_GATIGNON;male;1;15.910999999999945;1;2
unk_727;female;2;7.730999999999881;1;2
unk_728;male;3;2.40300000000002;1;2
unk_729;female;2;5.199000000000069;1;2
unk_730;male;2;14.381999999999948;1;2
unk_732;female;1;14.60200000000009;1;2
unk_733;female;3;9.22199999999998;1;2
Rocco_CONTENTO;male;6;32.455999999999676;1;2
Hermann_HALLER;male;2;2.2640000000001237;1;2
Franck_MERMIER;male;1;24.519999999999982;1;2
Patrick_BERCHE;male;17;160.14100000000053;1;2
Christiane_LAMBERT;female;12;134.29700000000003;1;2
David_KOUBBI;male;1;36.797000000000025;1;2
Marie-Madeleine_ALLIOT;female;9;18.80799999999931;1;2
Anthony_ROUGIER;male;6;31.02800000000002;1;2
Frederic_ADAM;male;8;467.3419999999993;1;2
Kenneth_THOMPSON;male;3;2.436999999999898;1;2
unk_735;male;1;0.9070000000001528;1;2
Gaetane_MESLIN;female;16;373.0310000000013;1;2
Dominique_RUFFIE;male;2;16.372999999999593;1;2
Arnaud_ROBINET;male;6;68.85300000000052;1;2
Marisol_TOURAINE;female;5;101.26999999999998;1;2
unk_736;male;6;17.18100000000001;1;2
Sami_SEKKAOUI;female;2;16.781000000000006;1;2
Didier_MIGAUD;male;1;19.354000000000042;1;2
Franck_LAVIER;male;3;22.371000000000038;1;2
Rupert_GRINT;male;3;3.7060000000000173;1;2
Catherine_GERST;female;24;320.1459999999996;1;2
Julien_RICHARD;male;2;86.89999999999964;1;2
Arnaud_MONTEBOURG;male;4;21.417999999999665;1;2
Patrick_MAISONNEUVE;male;15;193.50700000000052;1;2
Xavier_ROUSSELOU;male;17;324.7610000000009;1;2
Guillaume_GRUBER;male;1;53.052999999999884;1;2
Gerard_CHARASSIER;male;2;42.91399999999999;1;2
Eric_MAILLAUD;male;1;31.11500000000001;1;2
Segolene_ROYAL;female;2;53.38799999999992;1;2
Christian_ESTROSI;male;1;18.38500000000022;1;2
Jean-Louis_SCHILANSKY;male;10;93.53900000000021;1;2
Gregory_CARET;male;9;165.45400000000018;1;2
Thierry_BURKHARD;male;9;38.810999999999694;1;2
Marie-Charlotte_ANTONINI;female;4;27.779999999999518;1;2
Francois_HOLLANDE;male;98;409.44599999999923;2;2
Jean-Marie_LE_GUEN;male;1;13.614000000000033;1;2
Francois_FILLON;male;44;205.82300000000032;1;2
Christian_JACOB;male;3;39.9430000000001;1;2
Claude_GOASGUEN;male;1;12.048000000000002;1;2
unk_738;male;3;5.269999999999982;1;2
unk_739;male;1;2.1519999999998163;1;2
unk_742;male;1;0.65300000000002;1;2
unk_740;female;3;13.832000000000107;1;2
unk_741;female;1;6.530999999999949;1;2
Joel_LE_PAHUN;male;4;31.743000000000393;1;2
Jean-Remi_BAUDOT;male;180;3089.8799999999987;4;2
Angela_MERKEL;female;2;1.7239999999999895;1;2
Bernard_CORTET;male;1;36.49799999999999;1;2
Bernard_FAU;male;2;23.44303108500003;1;2
Eric_RAOULT;male;1;17.358000000000004;1;2
Chantal_BRUNEL;female;9;125.35499999999956;1;2
unk_744;female;1;1.2509999999999764;1;2
Harlem_DESIR;male;2;20.58800000000008;1;2
unk_745;female;1;11.125;1;2
unk_746;male;3;18.228999999999928;1;2
Noel_MAMERE;male;53;505.7550000000002;1;2
Jean-Marc_AYRAULT;male;20;142.38300000000083;1;2
Roland_DESBORDES;male;1;31.817999999999984;1;2
Francois_LUCAS;male;2;25.657000000000153;1;2
Lucy_VINCENT;female;31;335.7170000000001;1;2
Dominique_MARANINCHI;male;5;22.74099999999953;1;2
Jean-Claude_GUEHENNEC;male;27;117.80599999999913;1;2
Philippe_HOUILLON;male;16;154.41545866999968;1;2
Robert_BOURGI;male;42;95.72300000000106;1;2
Martine_AUBRY;female;3;39.668000000000006;1;2
Roland_VIERNE;male;8;22.833000000000027;1;2
Michel_MARCHET;male;5;31.978000000000065;1;2
Bernard_HOUDIN;male;64;247.4750000000007;1;2
Francois_LENGLET;male;46;373.39492889999974;1;2
Michel_ROUSSIN;male;2;4.109000000000151;1;2
Georges_KIEJMAN;male;5;33.585999999999785;1;2
unk_748;male;1;1.4600000000000364;1;2
unk_749;female;1;0.3809999999998581;1;2
unk_750;female;1;3.581000000000131;1;2
Adrien_BAUDU;male;3;25.63299999999981;1;2
Sandra_BOULANGER;female;8;222.2770000000005;1;2
Jean-Francois_SAMMARCELLI;male;6;15.34500000000071;1;2
Stephane_SOUMIER;male;2;2.08600000000024;1;2
Benoit_HARTMANN;male;20;172.7709058100004;1;2
Marwane_BEN_YAHMED;male;36;215.12200000000075;1;2
Antoine_GLASER;male;22;272.76200000000017;1;2
Alain_VIDALIES;male;2;73.74700000000001;1;2
Nicolas_BONNEMAISON;male;1;21.427999999999997;1;2
unk_751;female;1;1.3770000000000095;1;2
David_LAPPARTIENT;male;2;20.355000000000018;1;2
Maria_INES;female;15;261.1030000000005;1;2
Nicolas_JAMAIN;male;5;215.99200000000042;1;2
Florent_GERMAIN;male;4;120.08499999999958;1;2
Steve_MANDANDA;male;1;17.220000000000255;1;2
Didier_DESCHAMPS;male;3;19.468999999999596;1;2
Alain_COTTA;male;28;346.99100000000135;1;2
Olivier_PASTRE;male;30;248.99599999999964;1;2
Christophe_VAREILLE;male;1;25.47399999999999;1;2
Pascal_DISANT;male;1;29.762999999999977;1;2
unk_752;male;1;1.02800000000002;1;2
Etienne_CANIARD;male;1;24.75999999999999;1;2
Julien_BONNAIRE;male;1;15.934999999999945;1;2
Razzy_HAMMADI;male;25;256.12299999999993;1;2
Albert-Jean_MOUGIN;male;22;176.08299999999963;1;2
unk_753;female;1;1.4239999999999782;1;2
Jean-Charles_OLIVAN;male;3;41.4050000000002;1;2
Xavier_BERTRAND;male;3;50.31699999999978;1;2
Stephane_PATUREY;male;2;28.92599999999993;1;2
Pierre-Henry_BRANDET;male;2;117.61700000000019;1;2
Pierre_SALVIAC;male;24;154.51699999999892;1;2
Marc_VAN_MOERE;male;17;140.63399999999956;1;2
Laetitia_SOUDY;female;13;243.97499999999957;1;2
Franck_CARTELET;male;1;12.844000000000051;1;2
Christian_LE_FRANC;male;1;14.876999999999953;1;2
Patrick_EVENO;male;21;234.4110000000005;1;2
Jean-Rene_DELEU;male;6;80.70600000000033;1;2
Apolline_DE_MALHERBE;female;10;205.66100000000066;1;2
Jeremy_BROSSARD;male;8;159.14999999999992;1;2
Jean-Rene_FARTHOUAT;male;8;40.66200000000043;1;2
Philippe_LETEVE;male;2;12.413000000000011;1;2
Jean-Charles_STEYGER;male;25;266.89599999999984;1;2
Valerie_BERANGER;female;11;217.4799999999999;1;2
unk_754;female;1;17.36999999999989;1;2
unk_755;male;1;8.77200000000039;1;2
Thierry_DUPUYT;male;1;21.769999999999982;1;2
Florence_FRESNEL;female;24;219.9659999999999;1;2
Joseph_OSMAN;male;45;380.3239999999987;1;2
unk_756;female;1;1.2040000000001783;1;2
Celine_BLAMPAIN;female;3;46.86900000000014;1;2
Stephane_MARTONY;male;1;8.860999999999876;1;2
Damien_DUQUESNE;male;1;12.079000000000178;1;2
Paul_MERITANI;male;10;67.26599999999962;1;2
Emeline_D_HARCOURT;female;11;103.4050000000002;1;2
Nicolas_DEMORAND;male;1;17.82800000000003;1;2
Renald_LUZIER;male;1;7.384999999999991;1;2
Stephane_CHARBONNIER;male;2;32.84899999999976;1;2
unk_757;male;1;0.3369999999999891;1;2
Christophe_LOUIS;male;2;20.29499999999996;1;2
Marie-Luce_PENCHARD;female;1;27.216999999999985;1;2
Alexis_JENNI;male;6;49.69599999999991;1;2
Gerard_BIARD;male;24;318.06600000000003;1;2
Didier_DECOIN;male;1;9.367999999999938;1;2
Philippe_DUFREIGNE;male;4;44.43600000000015;1;2
unk_758;female;1;0.6449999999999818;1;2
Emmanuel_CARRERE;male;12;118.02500000000032;1;2
Bjorn_HURTIG;male;2;3.8219999999996617;1;2
Remi_GARDE;male;5;20.516999999999825;1;2
Karim_BENZEMA;male;1;15.977000000000317;1;2
Jose_MOURINHO;male;2;4.576000000000477;1;2
unk_761;male;2;1.6769999999996799;1;2
unk_763;male;2;2.474999999999909;1;2
unk_764;male;1;0.4839999999999236;1;2
unk_765;male;2;1.8840000000000146;1;2
Philippe_JUVIN;male;18;143.46099999999979;1;2
Robert_ROCHEFORT;male;11;203.9689999999987;1;2
Gilles_DE_ROBIEN;male;1;6.39200000000028;1;2
Frederic_DE_LANOUVELLE;male;100;1099.0979999999997;4;2
unk_766;male;8;17.079000000000008;1;2
unk_767;female;1;3.4559999999999604;1;2
unk_768;female;1;10.600999999999999;1;2
Christine_BOUBET;female;5;53.80899999999974;1;2
Jean-Jacques_BOURDIN;male;4;2.3159999999999172;1;2
Maxime_LE_FORESTIER;male;6;24.611999999999966;1;2
Francois-Xavier_MENAGE;male;4;104.97000000000003;1;2
Alain_JUPPE;male;1;20.0;1;2
Jean-Francois_ROUBAUD;male;28;185.99400000000026;1;2
Jean_JOUZEL;male;28;237.42699999999968;1;2
Roland_GAUZE;male;7;20.202000000000226;1;2
Jean-Vincent_PLACE;male;25;640.2579999999999;1;2
unk_769;male;3;3.5090000000000146;1;2
Aly_EL-SAMMAN;male;40;154.83799999999974;1;2
Mohamed_DOUHANE;male;1;13.371999999999844;1;2
Claude_BARRIER;male;31;219.65500000000156;1;2
Yannick_DANIO;male;31;217.20699999999988;1;2
Gregoire_PELPEL;male;14;110.61700000000019;1;2
Adrien_GINDRE;male;11;169.87699999999995;1;2
Bernard_CHARBONNEAU;male;4;31.676999999999566;1;2
Roland_COUTANCEAU;male;7;187.72400000000027;1;2
Luc_BESSON;male;67;288.7920000000006;1;2
unk_774;female;1;5.048999999999978;1;2
unk_775;male;1;10.06899999999996;1;2
Jose_DUPUIS;male;1;12.180999999999585;1;2
Alain_WEILL;male;15;238.91600000000108;1;2
Bruno_BESCHIZZA;male;27;294.42400000000043;1;2
Virginie_DUVAL;female;15;155.2260000000001;1;2
Bernard_ACCOYER;male;1;12.63000000000011;1;2
Nicolas_PERRUCHOT;male;19;218.70200000000023;1;2
Guy_GEOFFROY;male;1;20.454999999999927;1;2
Morgane_MERTEUIL;female;26;147.57000000000153;1;2
Claire_QUIDET;female;36;231.18899999999894;1;2
Jean_QUATREMER;male;2;23.805999999999585;1;2
Didier_PONZIO;male;3;14.85800000000063;1;2
Nathalie_ORIOLI;female;1;11.328999999999724;1;2
Guy_DELCOURT;male;24;286.43600000000197;1;2
Arno_KLARSFELD;male;23;199.34102140999994;1;2
Xavier_NIEL;male;5;20.14699999999948;1;2
Mathieu_DRIDA;male;29;175.5970000000002;1;2
Damien_GOURLET;male;39;734.0850000000007;1;2
Roger_KAROUTCHI;male;7;28.399999999999977;1;2
Patrick_GONTHIER;male;2;15.308999999999969;1;2
Jean-Francois_COPE;male;6;14.16599999999994;1;2
Valerie_PECRESSE;female;4;23.24799999999999;1;2
Henri_GUAINO;male;2;18.319999999999993;1;2
Ani_BASAR;female;14;173.8040000000002;1;2
Francois_AUBART;male;3;15.935999999999922;1;2
Cecile_ESMENGIAUD;female;4;26.574999999999932;1;2
Anne_SINCLAIR;female;2;13.82000000000005;1;2
Andre_ELHADAD;male;17;193.31799999999964;1;2
Charles_MELCER;male;20;228.54000000000042;1;2
Christian_VANNESTE;male;1;22.76599999999985;1;2
Christine_BOUTIN;female;1;28.088999999999942;1;2
unk_778;female;1;9.10400000000027;1;2
unk_779;female;1;12.72799999999961;1;2
unk_780;female;1;4.880000000000109;1;2
Maxime_COGNY;male;2;67.51700000000005;1;2
Karine_BERGER;female;7;148.9770000000001;1;2
Odysseas_BOUDOURIS;male;5;102.82899999999995;1;2
Thomas_LEQUERTIER;male;103;2183.2419999999993;4;2
Nicole_YARDENI;female;3;30.574000000000012;1;2
Alain_BOUILLARD;male;9;35.01599999999996;1;2
Vincent_PEILLON;male;1;25.837999999999965;1;2
Cecile_DUFLOT;female;1;31.290999999999997;1;2
Laurent_FABIUS;male;9;82.6009999999996;1;2
Joel_MERGUI;male;19;210.93999999999983;1;2
Gilane_BARRET;male;29;380.16399999999965;1;2
Lionel_JOSPIN;male;9;76.73800000000011;1;2
Roselyne_BACHELOT;female;22;343.2310000000003;1;2
unk_781;male;2;1.7469999999998436;1;2
Brice_LEVERDEZ;male;7;2.4680000000000177;1;2
Hongyan_PI;female;2;1.9760000000001696;1;2
Nicolas_DESFORGES;male;2;85.32699999999988;1;2
Marcel_WELTMAN;male;3;18.807000000000016;1;2
Vincent_TOURAINE;male;1;68.279;1;2
Etienne_CHATILIEZ;male;4;95.64199999999994;1;2
Christian_ECKERT;male;25;499.18600000000094;1;2
Celine_MISSOFFE;female;7;89.96399999999949;1;2
Moche_LEWIN;male;3;12.413000000000238;1;2
Serge_GRINBAUM;male;6;18.118000000000393;1;2
Jonathan_HAYOUN;male;17;288.47300000000064;1;2
Gilles_CARREZ;male;6;150.77999999999884;1;2
Jean-Pierre_MERCIER;male;6;181.83100000000036;1;2
Francois_LAMY;male;5;130.29899999999998;1;2
Melanie_BERTRAND;female;3;82.10500000000002;1;2
Antoine_BASBOUS;male;40;351.4629999999995;1;2
unk_783;male;1;2.0570000000000164;1;2
Jean_LEONETTI;male;1;22.75500000000011;1;2
Francois_ROUDIER;male;12;203.4699999999998;1;2
Caroline_BODIN;female;4;121.67599999999948;1;2
Jean-Luc_ROMERO;male;16;212.09500000000025;1;2
Rodolphe_MASSE;male;2;10.819999999999993;1;2
Zlatan_IBRAHIMOVIC;male;12;27.46100000000061;1;2
Frederic_FEVRE;male;8;29.210999999999785;1;2
Randa_KASSIS;female;26;235.4930000000004;1;2
Alain_CAYZAC;male;34;214.30999999999995;1;2
Kelly_LAFFIN;female;4;107.24600000000027;1;2
unk_785;male;1;7.727999999999611;1;2
Frederic_ENCEL;male;8;205.83599999999979;1;2
Bruno_SATIN;male;24;205.97599999999875;1;2
Natacha_RIOS;female;1;55.513000000000005;1;2
Nicolas_DE_LABAREYRE;male;31;245.813;1;2
unk_786;male;7;38.04699999999991;1;2
Michele_DELAUNAY;female;1;29.33000000000004;1;2
Sandrine_MAZETIER;female;2;6.328999999999951;1;2
Jean-Louis_BORLOO;male;1;14.75;1;2
Christian_BENASSE;male;27;271.19100000000026;1;2
Dalil_BOUBAKEUR;male;15;455.4059999999997;1;2
Antoine_POLLEZ;male;7;98.51100000000031;1;2
Ossemah-Masoud_ALSHINQITI;male;1;0.6960000000001401;1;2
Maher-Abu_RMEILEH;male;2;1.5499999999999545;1;2
unk_787;female;1;1.01299999999992;1;2
Etienne_GINOT;male;10;188.57499999999982;1;2
Haytman_MANNA;male;13;40.7770000000005;1;2
unk_788;male;1;1.1390000000001237;1;2
Harold_HYMAN;male;8;137.1600000000003;1;2
Patrick_BAUDOUIN;male;16;428.42599999999857;1;2
unk_789;male;2;2.0889999999999986;1;2
unk_792;male;1;0.2470000000000141;1;2
unk_790;female;2;1.9140000000000157;1;2
Tom_HARDY;male;1;0.7440000000000282;1;2
Barack_OBAMA;male;9;7.842000000000269;1;2
unk_793;male;2;18.49099999999993;1;2
Alexandre_ORLOV;male;5;26.176999999999964;1;2
Delphine_BATHO;female;3;27.101999999999975;1;2
Francois_DURPAIRE;male;15;326.049;1;2
Loic_RIVIERES;male;2;54.208000000000084;1;2
Stephanie_DE_MURU;female;3;37.432000000000016;1;2
unk_794;female;2;7.9849999999999;1;2
unk_795;male;1;7.780999999999949;1;2
Bertrand_DELANOE;male;3;68.62999999999988;1;2
Stephane_CHAVE;male;25;154.99;1;2
Pierre_LORRAIN;male;19;171.79700000000048;1;2
Jean-Christophe_FROMANTIN;male;19;280.4569999999999;1;2
Philippe_JOUAILLE;male;1;16.99799999999999;1;2
unk_796;male;1;11.105000000000018;1;2
unk_797;female;2;27.97799999999978;1;2
unk_798;male;5;50.841000000000065;1;2
Baptiste_YVARS;male;4;20.299999999999955;1;2
unk_799;male;1;1.9770000000000891;1;2
Nathalie_SIAT;female;1;14.141999999999939;1;2
Bruno_MAESTRACCI;male;16;274.8309999999999;1;2
Caroline_BAUER;female;2;93.48399999999992;1;2
Cedric_FERREIRA;male;3;41.27799999999979;1;2
Laure_MANAUDOU;female;2;14.995000000000118;1;2
Romain_BARNIER;male;1;16.230000000000018;1;2
Bruno_JEUDY;male;20;410.0049999999994;1;2
Perrine_BAGLAN;female;3;185.03499999999983;1;2
Thomas_DE_ROCHECHOUART;male;9;96.96099999999961;1;2
Serge_BIDEAU;male;1;32.69699999999966;1;2
Edouard_BARREIRO;male;11;174.17000000000007;1;2
Frederic_JOUSSET;male;16;262.11199999999917;1;2
Eric_DE_CAUMONT;male;12;232.10500000000047;1;2
Manuel_VALLS;male;11;112.75499999999943;1;2
Fidel_HELMER;male;1;1.058999999999969;1;2
Francois_CHAULET;male;2;49.16700000000003;1;2
Jean-Christophe_LAGARDE;male;1;29.486000000000047;1;2
Eric_WOERTH;male;2;30.925999999999988;1;2
Quentin_BAULIER;female;4;36.76400000000001;1;2
unk_802;male;1;3.4149999999999636;1;2
Gregory_MALLET;male;1;10.38900000000001;1;2
Amaury_LEVEAUX;male;1;11.976999999999975;1;2
Guillaume_PELTIER;male;11;194.95100000000002;1;2
Geoffroy_DIDIER;male;12;187.70799999999997;1;2
Ronald_GUINTRANGE;male;3;322.6650000000001;1;2
Jean-Pierre_DAGUZAN;male;12;354.6009999999999;1;2
Christophe_LANDRIEAU;male;1;16.874000000000024;1;2
Jean-Marc_ESPINASSE;male;1;13.279999999999973;1;2
Anna_MOREAU;male;4;39.447999999999865;1;2
Dominique_DE_MONTVALON;male;8;227.55700000000024;1;2
Caroline_LEMOINE;female;3;35.56700000000046;1;2
Luis_DE_GUINDOS;male;1;1.1619999999998072;1;2
Christian_DE_BOISSIEU;male;1;12.24200000000019;1;2
Danielle_SCHWEISGUTH;female;18;222.79799999999977;1;2
Jerome_FERNANDEZ;male;1;17.40100000000001;1;2
Louis_JOBARD;male;3;53.62600000000006;1;2
unk_809;male;1;8.860000000000014;1;2
Alain_KRAKOVITCH;male;1;28.66300000000001;1;2
Cathy_GENTIL;female;1;33.77499999999998;1;2
Pierre_MOSCOVICI;male;2;40.43199999999996;1;2
Renaud_DELY;male;12;256.06500000000005;1;2
Brune_AUDREY;female;3;43.08200000000011;1;2
Camille_LACOURT;male;1;16.072999999999865;1;2
Kenrick_MONK;male;1;14.045999999999822;1;2
unk_812;male;1;7.886999999999944;1;2
unk_813;female;1;9.743000000000166;1;2
Marine_HAY;female;3;43.302999999999884;1;2
Pierre_CONTESSE;male;1;16.537000000000035;1;2
Patrice_LIGER;male;1;13.695000000000164;1;2
unk_814;male;1;56.228999999999814;1;2
Pascal_BONIFACE;male;8;178.61699999999928;1;2
Pierrick_TAISNE;male;2;64.41399999999999;1;2
Jo-Wilfried_TSONGA;male;1;20.944000000000017;1;2
Christophe_JAKUBYSZYN;male;2;1.6029999999997813;1;2
Remi_PERROT;male;1;55.803999999999974;1;2
Christian_SEIGLE-FERRAND;male;2;28.2079999999998;1;2
unk_819;female;2;31.438999999999965;1;2
Bertrand_LAFERRERE;male;1;14.228000000000065;1;2
Hugues_OBRY;male;6;146.54100000000005;1;2
Fabienne_BROUCARET;male;13;234.30700000000047;1;2
unk_820;male;2;6.169999999999845;1;2
unk_821;female;1;2.2180000000000746;1;2
unk_822;male;2;21.772000000000162;1;2
Maxime_POULLAOUEC;male;5;69.86799999999971;1;2
Frederic_NATHAN;female;1;45.40100000000007;1;2
unk_823;female;1;12.844000000000051;1;2
unk_824;male;1;15.673999999999978;1;2
Gerard_SCHALLER;male;17;210.66500000000087;1;2
Brahim_ASLOUM;male;4;122.00900000000001;1;2
Virgile_CAILLET;male;12;235.1519999999996;1;2
Jean-Luc_DELARUE;male;2;16.32499999999999;1;2
Claire_FLEURY;female;2;88.69600000000003;1;2
Jean-Bernard_CADIER;male;1;68.565;1;2
Brune_DAUBRE;female;6;117.84300000000002;1;2
Thomas_VOECKLER;male;2;38.25500000000005;1;2
Florian_GAZAN;male;4;136.35300000000007;1;2
Francois_VIOT;male;12;206.20099999999945;1;2
Flavie_FLAMENT;female;2;97.71299999999997;1;2
unk_826;male;1;11.182000000000016;1;2
Gerard_PORTE;male;9;141.1749999999995;1;2
unk_827;male;1;4.283000000000129;1;2
unk_828;male;1;6.810999999999922;1;2
unk_829;female;1;6.779999999999973;1;2
unk_830;female;1;9.469000000000051;1;2
Annabelle_ROULEAU;female;5;60.49600000000032;1;2
Pierre_LESCURE;male;1;13.0;1;2
Thomas_HUGUES;male;1;9.700000000000045;1;2
Thierry_MOREAU;male;1;13.032999999999902;1;2
Gilles_BORNSTEIN;male;1;12.96699999999987;1;2
