id_turn;start_time;end_time;name;gender;id_episode;id_show
18589;738.743;740.678;Myriam_ENCAOUA;female;133;13
18590;741.799;742.406;unk_846;male;133;13
18591;742.406;743.193;Jean-Noel_GUERINI;male;133;13
18592;743.193;751.275;Kamal_ABDOURAHIM;male;133;13
18593;751.275;753.711;unk_846;male;133;13
18594;753.711;754.16;Jean-Noel_GUERINI;male;133;13
18595;754.832;774.971;Jean-Noel_GUERINI;male;133;13
18596;774.971;781.113;Kamal_ABDOURAHIM;male;133;13
18597;781.113;781.768;multi_spk;NA;133;13
18598;781.768;782.935;Jean-Noel_GUERINI;male;133;13
18599;782.935;783.886;multi_spk;NA;133;13
18600;783.886;784.088;Jean-Noel_GUERINI;male;133;13
18601;784.088;790.629;Kamal_ABDOURAHIM;male;133;13
18602;791.245;792.99;Kamal_ABDOURAHIM;male;133;13
18603;793.372;799.162;Kamal_ABDOURAHIM;male;133;13
18604;799.162;819.699;Arnaud_MONTEBOURG;male;133;13
18605;820.142;821.888;Arnaud_MONTEBOURG;male;133;13
18606;821.888;832.385;Kamal_ABDOURAHIM;male;133;13
18607;832.647;834.614;Kamal_ABDOURAHIM;male;133;13
18608;836.255;838.937;Myriam_ENCAOUA;female;133;13
18609;838.937;856.436;Marisol_TOURAINE;female;133;13
18610;856.436;857.739;multi_spk;NA;133;13
18611;857.739;858.644;Myriam_ENCAOUA;female;133;13
18612;858.644;859.33;multi_spk;NA;133;13
18613;859.33;860.724;Myriam_ENCAOUA;female;133;13
18614;860.724;861.303;multi_spk;NA;133;13
18615;861.303;871.987;Marisol_TOURAINE;female;133;13
18616;871.987;873.086;multi_spk;NA;133;13
18617;873.086;873.684;Myriam_ENCAOUA;female;133;13
18618;873.684;889.467;Marisol_TOURAINE;female;133;13
18619;890.003;924.083;Marisol_TOURAINE;female;133;13
18620;924.083;931.215;Myriam_ENCAOUA;female;133;13
18621;931.466;932.44;Myriam_ENCAOUA;female;133;13
18622;932.44;974.575;Marisol_TOURAINE;female;133;13
18623;974.575;998.679;Myriam_ENCAOUA;female;133;13
18624;999.264;1030.177;Lionnel_LUCA;male;133;13
18625;1030.177;1060.439;Jean-Francois_COPE;male;133;13
18626;1060.439;1082.567;Myriam_ENCAOUA;female;133;13
18627;1083.219;1101.926;Francois_SAUVADET;male;133;13
18628;1102.214;1130.347;Myriam_ENCAOUA;female;133;13
18629;1130.558;1177.582;Yvan_LACHAUD;male;133;13
18630;1177.582;1192.165;Myriam_ENCAOUA;female;133;13
18631;1192.165;1193.181;Yvan_LACHAUD;male;133;13
18632;1193.181;1194.772;multi_spk;NA;133;13
18633;1194.772;1198.051;Yvan_LACHAUD;male;133;13
18634;1198.051;1198.378;multi_spk;NA;133;13
18635;1198.378;1199.042;Myriam_ENCAOUA;female;133;13
18636;1199.042;1226.342;Yvan_LACHAUD;male;133;13
18637;1226.342;1235.649;Myriam_ENCAOUA;female;133;13
18638;1235.908;1250.071;Yvan_LACHAUD;male;133;13
18639;1250.071;1250.875;Myriam_ENCAOUA;female;133;13
18640;1250.875;1251.989;multi_spk;NA;133;13
18641;1251.989;1253.937;Yvan_LACHAUD;male;133;13
18642;1253.937;1255.981;multi_spk;NA;133;13
18643;1256.196;1262.545;Yvan_LACHAUD;male;133;13
18644;1262.545;1263.973;multi_spk;NA;133;13
18645;1263.973;1269.018;Myriam_ENCAOUA;female;133;13
18646;1269.018;1272.496;Yvan_LACHAUD;male;133;13
18647;1272.496;1273.695;multi_spk;NA;133;13
18648;1274.043;1313.433;Yvan_LACHAUD;male;133;13
18649;1313.433;1317.372;multi_spk;NA;133;13
18650;1317.372;1318.154;Yvan_LACHAUD;male;133;13
18651;1318.154;1318.903;multi_spk;NA;133;13
18652;1318.903;1332.378;Myriam_ENCAOUA;female;133;13
18653;207.53;224.42;Myriam_ENCAOUA;female;134;13
18654;225.191;238.667;Germain_ANDRIEUX;male;134;13
18655;238.667;248.224;Claude_GUEANT;male;134;13
18656;248.224;255.424;Germain_ANDRIEUX;male;134;13
18657;255.424;263.88;Manuel_VALLS;male;134;13
18658;264.511;279.022;Manuel_VALLS;male;134;13
18659;279.332;290.072;Germain_ANDRIEUX;male;134;13
18660;290.072;298.6;Bruno_BESCHIZZA;male;134;13
18661;299.078;312.464;Bruno_BESCHIZZA;male;134;13
18662;312.464;323.267;Germain_ANDRIEUX;male;134;13
18663;324.255;387.906;Myriam_ENCAOUA;female;134;13
18664;388.425;393.874;Arnaud_MONTEBOURG;male;134;13
18665;394.661;403.1;Arnaud_MONTEBOURG;male;134;13
18666;403.636;412.521;Arnaud_MONTEBOURG;male;134;13
18667;412.521;416.25;unk_847;male;134;13
18668;416.783;421.388;Arnaud_MONTEBOURG;male;134;13
18669;422.227;464.179;Myriam_ENCAOUA;female;134;13
18670;466.364;477.582;Chloe_BUFFARD;female;134;13
18671;477.582;482.724;Jean-Louis_BIANCO;male;134;13
18672;483.134;493.485;Jean-Louis_BIANCO;male;134;13
18673;493.485;512.79;Chloe_BUFFARD;female;134;13
18674;513.406;532.771;Delphine_BATHO;female;134;13
18675;533.942;545.151;Chloe_BUFFARD;female;134;13
18676;545.151;550.436;unk_848;male;134;13
18677;550.436;556.496;unk_849;female;134;13
18678;556.496;576.761;Chloe_BUFFARD;female;134;13
18679;577.173;593.212;Segolene_ROYAL;female;134;13
18680;594.547;607.514;Chloe_BUFFARD;female;134;13
18681;609.029;613.923;Myriam_ENCAOUA;female;134;13
18682;617.613;618.136;Myriam_ENCAOUA;female;134;13
18683;618.136;618.793;Thomas_SOULIE;male;134;13
18684;618.793;625.842;Myriam_ENCAOUA;female;134;13
18685;625.842;632.054;Thomas_SOULIE;male;134;13
18686;632.054;633.754;multi_spk;NA;134;13
18687;633.754;639.858;Thomas_SOULIE;male;134;13
18688;179.404;182.745;Brigitte_BOUCHER;female;135;13
18689;182.892;194.572;Brigitte_BOUCHER;female;135;13
18690;194.741;202.031;Brigitte_BOUCHER;female;135;13
18691;202.61;215.366;Brigitte_BOUCHER;female;135;13
18692;215.981;229.209;Brigitte_BOUCHER;female;135;13
18693;230.737;242.686;Brigitte_BOUCHER;female;135;13
18694;242.842;253.148;Brigitte_BOUCHER;female;135;13
18695;254.602;255.549;Nicolas_SARKOZY;male;135;13
18696;256.032;257.172;Nicolas_SARKOZY;male;135;13
18697;257.408;262.274;Nicolas_SARKOZY;male;135;13
18698;262.651;265.091;Nicolas_SARKOZY;male;135;13
18699;265.539;268.098;Nicolas_SARKOZY;male;135;13
18700;268.335;270.658;Nicolas_SARKOZY;male;135;13
18701;271.054;275.922;Nicolas_SARKOZY;male;135;13
18702;276.404;278.489;Nicolas_SARKOZY;male;135;13
18703;278.795;282.782;Nicolas_SARKOZY;male;135;13
18704;283.806;286.009;Nicolas_SARKOZY;male;135;13
18705;286.304;289.696;Nicolas_SARKOZY;male;135;13
18706;290.737;303.199;Brigitte_BOUCHER;female;135;13
18707;303.379;312.612;Brigitte_BOUCHER;female;135;13
18708;313.904;316.589;Kathia_GILDER;female;135;13
18709;316.878;319.537;Kathia_GILDER;female;135;13
18710;319.805;334.236;Kathia_GILDER;female;135;13
18711;334.509;340.373;Kathia_GILDER;female;135;13
18712;340.373;352.787;Frederic_OUDEA;male;135;13
18713;352.787;361.742;Kathia_GILDER;female;135;13
18714;361.941;370.53;Kathia_GILDER;female;135;13
18715;370.772;376.611;Kathia_GILDER;female;135;13
18716;376.805;389.063;Charles_DE_COURSON;male;135;13
18717;389.063;392.121;Alain_VIDALIES;male;135;13
18718;392.355;406.456;Alain_VIDALIES;male;135;13
18719;406.456;418.589;Kathia_GILDER;female;135;13
18720;419.758;436.333;Brigitte_BOUCHER;female;135;13
18721;437.327;444.198;Marion_LEFEBVRE;female;135;13
18722;444.406;458.274;Marion_LEFEBVRE;female;135;13
18723;458.576;465.708;Marion_LEFEBVRE;female;135;13
18724;465.948;469.261;Marion_LEFEBVRE;female;135;13
18725;469.408;477.984;Marion_LEFEBVRE;female;135;13
18726;478.136;487.226;Marion_LEFEBVRE;female;135;13
18727;487.486;496.002;Marion_LEFEBVRE;female;135;13
18728;496.1;505.131;Marion_LEFEBVRE;female;135;13
18729;505.131;506.244;unk_856;male;135;13
18730;506.244;520.343;Brigitte_BOUCHER;female;135;13
18731;520.343;526.649;Gerard_BAPT;male;135;13
18732;527.133;528.551;Gerard_BAPT;male;135;13
18733;528.551;529.347;multi_spk;NA;135;13
18734;529.347;531.372;Gerard_BAPT;male;135;13
18735;532.029;533.354;Gerard_BAPT;male;135;13
18736;533.588;542.564;Gerard_BAPT;male;135;13
18737;543.425;560.09;Gerard_BAPT;male;135;13
18738;560.409;563.27;Gerard_BAPT;male;135;13
18739;563.559;566.246;Gerard_BAPT;male;135;13
18740;566.499;576.929;Gerard_BAPT;male;135;13
18741;576.929;578.424;multi_spk;NA;135;13
18742;578.424;582.05;Brigitte_BOUCHER;female;135;13
18743;582.164;588.358;Gerard_BAPT;male;135;13
18744;588.358;589.08;multi_spk;NA;135;13
18745;589.08;592.056;Brigitte_BOUCHER;female;135;13
18746;592.056;592.926;multi_spk;NA;135;13
18747;592.926;596.9;Gerard_BAPT;male;135;13
18748;596.9;598.618;multi_spk;NA;135;13
18749;598.618;599.879;Brigitte_BOUCHER;female;135;13
18750;600.342;606.888;Gerard_BAPT;male;135;13
18751;607.187;610.267;Gerard_BAPT;male;135;13
18752;610.515;615.461;Gerard_BAPT;male;135;13
18753;615.461;621.573;Brigitte_BOUCHER;female;135;13
18754;621.712;630.794;Gerard_BAPT;male;135;13
18755;631.213;635.26;Gerard_BAPT;male;135;13
18756;635.26;637.545;multi_spk;NA;135;13
18757;637.545;639.115;Gerard_BAPT;male;135;13
18758;639.548;644.913;Gerard_BAPT;male;135;13
18759;645.514;656.755;Gerard_BAPT;male;135;13
18760;656.907;662.54;Gerard_BAPT;male;135;13
18761;662.824;675.347;Gerard_BAPT;male;135;13
18762;675.347;676.574;multi_spk;NA;135;13
18763;676.574;677.591;Brigitte_BOUCHER;female;135;13
18764;678.261;678.689;Gerard_BAPT;male;135;13
18765;678.689;679.649;multi_spk;NA;135;13
18766;679.649;694.416;Gerard_BAPT;male;135;13
18767;694.416;694.893;multi_spk;NA;135;13
18768;694.893;697.345;Brigitte_BOUCHER;female;135;13
18769;697.345;698.026;Gerard_BAPT;male;135;13
18770;698.503;703.33;Gerard_BAPT;male;135;13
18771;703.786;705.26;Gerard_BAPT;male;135;13
18772;705.623;714.479;Gerard_BAPT;male;135;13
18773;714.479;716.154;multi_spk;NA;135;13
18774;716.154;721.838;Brigitte_BOUCHER;female;135;13
18775;722.729;723.885;Gerard_BAPT;male;135;13
18776;724.418;724.851;Brigitte_BOUCHER;female;135;13
18777;724.851;725.472;multi_spk;NA;135;13
18778;725.472;731.4;Gerard_BAPT;male;135;13
18779;731.4;734.449;multi_spk;NA;135;13
18780;734.449;734.727;Brigitte_BOUCHER;female;135;13
18781;734.727;735.633;multi_spk;NA;135;13
18782;735.633;739.53;Gerard_BAPT;male;135;13
18783;739.948;742.712;Gerard_BAPT;male;135;13
18784;742.996;753.463;Gerard_BAPT;male;135;13
18785;753.962;754.921;Gerard_BAPT;male;135;13
18786;754.921;760.45;Brigitte_BOUCHER;female;135;13
18787;760.45;761.049;multi_spk;NA;135;13
18788;761.049;762.189;Brigitte_BOUCHER;female;135;13
18789;762.189;770.723;Gerard_BAPT;male;135;13
18790;770.824;785.726;Gerard_BAPT;male;135;13
18791;785.726;786.426;multi_spk;NA;135;13
18792;786.426;792.575;Brigitte_BOUCHER;female;135;13
18793;792.575;801.953;Gerard_BAPT;male;135;13
18794;802.1;811.549;Gerard_BAPT;male;135;13
18795;811.549;823.04;Brigitte_BOUCHER;female;135;13
18796;823.04;829.919;Gerard_BAPT;male;135;13
18797;830.014;843.302;Gerard_BAPT;male;135;13
18798;843.302;856.62;Brigitte_BOUCHER;female;135;13
18799;856.932;870.736;Gerard_BAPT;male;135;13
18800;871.169;871.53;Gerard_BAPT;male;135;13
18801;871.53;872.168;multi_spk;NA;135;13
18802;872.168;872.658;Brigitte_BOUCHER;female;135;13
18803;872.658;873.769;multi_spk;NA;135;13
18804;874.028;884.11;Gerard_BAPT;male;135;13
18805;884.674;896.071;Brigitte_BOUCHER;female;135;13
18806;896.157;903.343;Brigitte_BOUCHER;female;135;13
18807;904.306;907.584;Yohann_RELAT;male;135;13
18808;907.881;910.196;Yohann_RELAT;male;135;13
18809;910.433;915.243;Yohann_RELAT;male;135;13
18810;915.671;916.695;Yohann_RELAT;male;135;13
18811;916.955;919.874;Yohann_RELAT;male;135;13
18812;920.274;923.864;Yohann_RELAT;male;135;13
18813;924.734;925.802;Francois_HOLLANDE;male;135;13
18814;926.728;929.11;Francois_HOLLANDE;male;135;13
18815;930.18;933.803;Francois_HOLLANDE;male;135;13
18816;935.153;936.794;Francois_HOLLANDE;male;135;13
18817;937.288;938.474;Francois_HOLLANDE;male;135;13
18818;938.998;944.51;Francois_HOLLANDE;male;135;13
18819;944.903;946.285;Francois_HOLLANDE;male;135;13
18820;946.883;947.959;Francois_HOLLANDE;male;135;13
18821;948.526;949.216;Francois_HOLLANDE;male;135;13
18822;949.831;950.498;Francois_HOLLANDE;male;135;13
18823;950.876;953.331;Francois_HOLLANDE;male;135;13
18824;953.743;956.895;Yohann_RELAT;male;135;13
18825;957.174;961.734;Yohann_RELAT;male;135;13
18826;962.023;966.959;Yohann_RELAT;male;135;13
18827;967.258;968.29;Yohann_RELAT;male;135;13
18828;968.578;969.626;Yohann_RELAT;male;135;13
18829;969.861;971.541;Yohann_RELAT;male;135;13
18830;972.253;973.833;Francois_HOLLANDE;male;135;13
18831;974.186;980.536;Francois_HOLLANDE;male;135;13
18832;981.855;982.821;Francois_HOLLANDE;male;135;13
18833;983.078;983.827;Francois_HOLLANDE;male;135;13
18834;984.167;987.763;Francois_HOLLANDE;male;135;13
18835;988.026;990.484;Francois_HOLLANDE;male;135;13
18836;990.755;997.292;Francois_HOLLANDE;male;135;13
18837;997.65;1005.522;Yohann_RELAT;male;135;13
18838;1005.772;1007.203;Yohann_RELAT;male;135;13
18839;1007.667;1010.07;Yohann_RELAT;male;135;13
18840;1010.585;1013.457;Yohann_RELAT;male;135;13
18841;1013.457;1026.045;Annick_LEPETIT;female;135;13
18842;1026.186;1036.554;Annick_LEPETIT;female;135;13
18843;1036.554;1042.136;Yohann_RELAT;male;135;13
18844;1042.428;1043.278;Yohann_RELAT;male;135;13
18845;1043.618;1046.404;Yohann_RELAT;male;135;13
18846;1046.832;1048.854;Yohann_RELAT;male;135;13
18847;1050.302;1064.287;Brigitte_BOUCHER;female;135;13
18848;1065.909;1070.358;Pierre_LASCAR;male;135;13
18849;1070.772;1077.754;Pierre_LASCAR;male;135;13
18850;1078.069;1084.234;Pierre_LASCAR;male;135;13
18851;1084.548;1092.19;Jean-Luc_MELENCHON;male;135;13
18852;1092.479;1102.956;Jean-Luc_MELENCHON;male;135;13
18853;1104.018;1109.267;Pierre_LASCAR;male;135;13
18854;1109.386;1110.968;Jean-Luc_MELENCHON;male;135;13
18855;1111.382;1113.471;Jean-Luc_MELENCHON;male;135;13
18856;1113.764;1115.195;Jean-Luc_MELENCHON;male;135;13
18857;1115.571;1121.066;Jean-Luc_MELENCHON;male;135;13
18858;1121.287;1127.352;Jean-Luc_MELENCHON;male;135;13
18859;1127.728;1137.099;Pierre_LASCAR;male;135;13
18860;1137.66;1141.825;unk_850;male;135;13
18861;1142.168;1142.689;unk_850;male;135;13
18862;1143.318;1150.099;unk_851;female;135;13
18863;1150.594;1160.788;Pierre_LASCAR;male;135;13
18864;1160.788;1161.555;unk_852;male;135;13
18865;1161.822;1162.526;Jean-Luc_MELENCHON;male;135;13
18866;1162.707;1163.651;Jean-Luc_MELENCHON;male;135;13
18867;1164.052;1174.947;Brigitte_BOUCHER;female;135;13
18868;1175.048;1187.282;Brigitte_BOUCHER;female;135;13
18869;1187.282;1189.277;Carl_LANG;male;135;13
18870;1189.277;1200.451;Brigitte_BOUCHER;female;135;13
18871;1202.724;1212.641;Patrick_HERMANSEN;male;135;13
18872;1213.318;1215.053;Esteban_JEREZ;male;135;13
18873;1215.385;1220.531;multi_spk;NA;135;13
18874;1220.531;1222.106;Esteban_JEREZ;male;135;13
18875;1222.579;1223.586;Greg_SCHNEEMANN;male;135;13
18876;1223.586;1226.98;multi_spk;NA;135;13
18877;1226.98;1227.434;Greg_SCHNEEMANN;male;135;13
18878;1227.434;1234.888;multi_spk;NA;135;13
18879;1234.888;1240.66;Patrick_HERMANSEN;male;135;13
18880;1240.66;1242.878;Chris_TREMAIN;male;135;13
18881;1242.878;1249.683;multi_spk;NA;135;13
18882;1249.683;1250.27;Chris_TREMAIN;male;135;13
18883;1254.437;1257.672;Pascal_DEGUILEM;male;135;13
18884;1257.97;1259.04;Pascal_DEGUILEM;male;135;13
18885;1259.37;1262.904;Pascal_DEGUILEM;male;135;13
18886;1263.537;1274.288;Pascal_DEGUILEM;male;135;13
18887;1275.109;1278.242;Patrick_HERMANSEN;male;135;13
18888;1278.622;1284.075;Patrick_HERMANSEN;male;135;13
18889;1286.539;1294.651;Brigitte_BOUCHER;female;135;13
18890;185.034;202.404;Brigitte_BOUCHER;female;136;13
18891;203.037;214.817;Brigitte_BOUCHER;female;136;13
18892;215.096;232.7;Brigitte_BOUCHER;female;136;13
18893;234.179;248.485;Brigitte_BOUCHER;female;136;13
18894;248.69;266.711;Brigitte_BOUCHER;female;136;13
18895;267.738;278.612;Helene_MANGIARDI;female;136;13
18896;278.612;284.003;Arnaud_MONTEBOURG;male;136;13
18897;284.527;290.136;Arnaud_MONTEBOURG;male;136;13
18898;290.558;293.79;Arnaud_MONTEBOURG;male;136;13
18899;293.79;301.627;Helene_MANGIARDI;female;136;13
18900;301.627;302.778;Tom_MCMAHON;male;136;13
18901;302.778;309.043;multi_spk;NA;136;13
18902;309.043;309.594;Ami_COPELAND;male;136;13
18903;309.594;310.063;Tom_MCMAHON;male;136;13
18904;310.063;318.725;multi_spk;NA;136;13
18905;318.725;319.208;Tom_MCMAHON;male;136;13
18906;319.208;329.258;Helene_MANGIARDI;female;136;13
18907;329.258;343.443;Arnaud_MONTEBOURG;male;136;13
18908;343.796;362.646;Helene_MANGIARDI;female;136;13
18909;362.646;369.801;Arnaud_MONTEBOURG;male;136;13
18910;369.801;371.419;multi_spk;NA;136;13
18911;371.419;374.921;Arnaud_MONTEBOURG;male;136;13
18912;374.921;386.364;Helene_MANGIARDI;female;136;13
18913;386.364;390.911;Arnaud_MONTEBOURG;male;136;13
18914;390.911;398.697;Helene_MANGIARDI;female;136;13
18915;399.05;407.273;Helene_MANGIARDI;female;136;13
18916;408.757;418.7;Brigitte_BOUCHER;female;136;13
18917;418.7;419.043;Olivier_FERRAND;male;136;13
18918;419.043;431.089;Brigitte_BOUCHER;female;136;13
18919;431.552;440.682;Olivier_FERRAND;male;136;13
18920;441.111;451.503;Olivier_FERRAND;male;136;13
18921;451.503;452.336;multi_spk;NA;136;13
18922;452.336;456.462;Brigitte_BOUCHER;female;136;13
18923;456.673;475.484;Olivier_FERRAND;male;136;13
18924;475.484;480.042;Brigitte_BOUCHER;female;136;13
18925;480.042;489.969;Olivier_FERRAND;male;136;13
18926;490.513;501.445;Olivier_FERRAND;male;136;13
18927;501.792;504.889;Olivier_FERRAND;male;136;13
18928;505.325;515.561;Olivier_FERRAND;male;136;13
18929;515.929;525.654;Olivier_FERRAND;male;136;13
18930;525.654;525.813;multi_spk;NA;136;13
18931;525.813;531.733;Brigitte_BOUCHER;female;136;13
18932;531.733;544.857;Olivier_FERRAND;male;136;13
18933;545.163;559.08;Olivier_FERRAND;male;136;13
18934;559.08;561.411;Brigitte_BOUCHER;female;136;13
18935;562.078;586.761;Olivier_FERRAND;male;136;13
18936;587.359;604.927;Olivier_FERRAND;male;136;13
18937;604.927;617.735;Brigitte_BOUCHER;female;136;13
18938;618.355;633.231;Jean-Francois_COPE;male;136;13
18939;633.612;638.749;Jean-Francois_COPE;male;136;13
18940;639.273;644.628;Brigitte_BOUCHER;female;136;13
18941;644.927;662.567;Olivier_FERRAND;male;136;13
18942;662.825;667.069;Olivier_FERRAND;male;136;13
18943;667.069;667.402;multi_spk;NA;136;13
18944;667.402;668.573;Brigitte_BOUCHER;female;136;13
18945;668.573;676.388;Olivier_FERRAND;male;136;13
18946;676.388;679.629;Brigitte_BOUCHER;female;136;13
18947;679.629;688.891;Olivier_FERRAND;male;136;13
18948;688.891;692.586;Brigitte_BOUCHER;female;136;13
18949;692.851;696.48;Olivier_FERRAND;male;136;13
18950;697.052;701.637;Olivier_FERRAND;male;136;13
18951;701.637;704.725;Brigitte_BOUCHER;female;136;13
18952;705.106;711.295;Olivier_FERRAND;male;136;13
18953;711.295;712.529;multi_spk;NA;136;13
18954;712.529;748.616;Olivier_FERRAND;male;136;13
18955;748.616;749.85;multi_spk;NA;136;13
18956;749.85;750.357;Olivier_FERRAND;male;136;13
18957;750.357;776.308;Brigitte_BOUCHER;female;136;13
18958;777.444;781.861;Corinne_LEPAGE;female;136;13
18959;782.283;785.958;Corinne_LEPAGE;female;136;13
18960;786.332;794.8;Corinne_LEPAGE;female;136;13
18961;795.133;797.011;Corinne_LEPAGE;female;136;13
18962;797.629;803.835;Corinne_LEPAGE;female;136;13
18963;804.032;817.179;Corinne_LEPAGE;female;136;13
18964;817.617;834.485;Corinne_LEPAGE;female;136;13
18965;835.056;837.311;multi_spk;NA;136;13
18966;837.311;840.109;Corinne_LEPAGE;female;136;13
18967;840.456;845.05;Corinne_LEPAGE;female;136;13
18968;845.05;846.284;multi_spk;NA;136;13
18969;846.284;854.205;Corinne_LEPAGE;female;136;13
18970;854.447;854.879;Corinne_LEPAGE;female;136;13
18971;854.879;857.297;multi_spk;NA;136;13
18972;857.297;863.294;Corinne_LEPAGE;female;136;13
18973;863.294;867.171;multi_spk;NA;136;13
18974;867.171;871.76;Corinne_LEPAGE;female;136;13
18975;871.76;880.641;Brigitte_BOUCHER;female;136;13
18976;881.546;890.107;Corinne_LEPAGE;female;136;13
18977;890.467;895.931;Corinne_LEPAGE;female;136;13
18978;896.265;907.584;Corinne_LEPAGE;female;136;13
18979;907.836;912.31;Corinne_LEPAGE;female;136;13
18980;912.31;913.75;multi_spk;NA;136;13
18981;913.75;915.079;Corinne_LEPAGE;female;136;13
18982;915.079;926.085;Brigitte_BOUCHER;female;136;13
18983;926.912;933.028;Eva_JOLY;female;136;13
18984;934.198;938.321;Eva_JOLY;female;136;13
18985;938.736;942.859;Eva_JOLY;female;136;13
18986;943.709;949.22;Eva_JOLY;female;136;13
18987;949.89;950.681;Eva_JOLY;female;136;13
18988;951.472;958.259;Eva_JOLY;female;136;13
18989;958.845;961.863;Eva_JOLY;female;136;13
18990;962.333;966.82;Eva_JOLY;female;136;13
18991;967.392;971.552;Brigitte_BOUCHER;female;136;13
18992;971.552;980.033;Corinne_LEPAGE;female;136;13
18993;980.033;981.41;multi_spk;NA;136;13
18994;981.41;988.644;Corinne_LEPAGE;female;136;13
18995;988.978;994.074;Corinne_LEPAGE;female;136;13
18996;994.346;1004.909;Corinne_LEPAGE;female;136;13
18997;1005.235;1007.005;multi_spk;NA;136;13
18998;1007.005;1008.033;Brigitte_BOUCHER;female;136;13
18999;1008.392;1010.692;multi_spk;NA;136;13
19000;1011.153;1021.381;Corinne_LEPAGE;female;136;13
19001;1021.606;1022.587;Corinne_LEPAGE;female;136;13
19002;1022.587;1024.867;multi_spk;NA;136;13
19003;1024.867;1025.657;Brigitte_BOUCHER;female;136;13
19004;1025.657;1026.559;multi_spk;NA;136;13
19005;1026.559;1055.446;Corinne_LEPAGE;female;136;13
19006;1055.446;1066.96;Brigitte_BOUCHER;female;136;13
19007;1067.249;1092.14;Brigitte_BOUCHER;female;136;13
19008;1092.678;1096.449;Claude_GUEANT;male;136;13
19009;1097.014;1103.002;Claude_GUEANT;male;136;13
19010;1103.308;1105.582;Claude_GUEANT;male;136;13
19011;1106.1;1109.662;Claude_GUEANT;male;136;13
19012;1110.254;1115.5;Claude_GUEANT;male;136;13
19013;1115.874;1118.582;Claude_GUEANT;male;136;13
19014;1119.025;1125.967;Claude_GUEANT;male;136;13
19015;1126.404;1133.867;Claude_GUEANT;male;136;13
