id_turn;start_time;end_time;name;gender;id_episode;id_show
9309;13.867;14.694;Muriel_POMPONNE;female;78;19
9310;14.694;15.689;unk_678;male;78;19
9311;15.689;36.878;Muriel_POMPONNE;female;78;19
9312;36.878;40.55;Muriel_POMPONNE;female;78;19
9313;40.55;172.503;Philippe_CERGEL;male;78;19
9314;173.216;188.818;Philippe_CERGEL;male;78;19
9315;192.911;194.126;multi_spk;NA;78;19
9316;195.578;217.81;Muriel_POMPONNE;female;78;19
9317;218.778;296.491;Stephanie_BRAQUEHAIS;female;78;19
9318;296.491;299.625;Muriel_POMPONNE;female;78;19
9319;299.625;333.01;Muriel_POMPONNE;female;78;19
9320;333.01;396.946;Kamanda_WA_KAMANDA_MUZEMBE;male;78;19
9321;397.67;443.928;Muriel_POMPONNE;female;78;19
9322;444.917;455.155;Muriel_POMPONNE;female;78;19
9323;455.155;471.905;Muriel_POMPONNE;female;78;19
9324;471.905;535.226;Dalila_BERRITANE;female;78;19
9325;535.226;564.791;Muriel_POMPONNE;female;78;19
9326;564.791;579.567;Muriel_POMPONNE;female;78;19
9327;579.567;593.761;Muriel_POMPONNE;female;78;19
9494;4.092;9.801;Muriel_POMPONNE;female;80;19
9495;13.914;14.834;unk_679;male;80;19
9496;16.14;46.969;Muriel_POMPONNE;female;80;19
9497;46.969;132.881;Philippe_CERGEL;male;80;19
9498;133.606;189.129;Philippe_CERGEL;male;80;19
9499;192.346;193.538;unk_680;female;80;19
9500;194.833;240.005;Muriel_POMPONNE;female;80;19
9501;240.005;316.086;Raphael_REYNES;male;80;19
9502;316.541;319.013;Raphael_REYNES;male;80;19
9503;319.013;339.181;Muriel_POMPONNE;female;80;19
9504;339.181;371.648;Muriel_POMPONNE;female;80;19
9505;371.648;407.63;Alan_DOSS;male;80;19
9506;408.027;414.185;Alan_DOSS;male;80;19
9507;414.185;423.123;Alan_DOSS;male;80;19
9508;423.553;426.233;Muriel_POMPONNE;female;80;19
9509;426.233;458.507;Muriel_POMPONNE;female;80;19
9510;458.507;473.058;Muriel_POMPONNE;female;80;19
9511;473.419;515.852;Juliette_RENGEVAL;female;80;19
9512;515.852;533.108;Juliette_RENGEVAL;female;80;19
9513;533.108;549.071;Muriel_POMPONNE;female;80;19
9514;549.071;568.811;Muriel_POMPONNE;female;80;19
9515;568.811;586.135;Muriel_POMPONNE;female;80;19
9516;586.135;595.483;Muriel_POMPONNE;female;80;19
9517;5.453;9.572;Muriel_POMPONNE;female;81;19
9518;15.208;16.361;Philippe_CERGEL;male;81;19
9519;18.509;45.98;Muriel_POMPONNE;female;81;19
9520;45.98;175.987;Philippe_CERGEL;male;81;19
9521;177.271;178.389;multi_spk;NA;81;19
9522;180.235;210.388;Muriel_POMPONNE;female;81;19
9523;210.388;233.787;Stephanie_BRAQUEHAIS;female;81;19
9524;233.787;234.768;unk_681;male;81;19
9525;234.768;247.283;multi_spk;NA;81;19
9526;247.283;248.8;unk_681;male;81;19
9527;248.8;265.693;Stephanie_BRAQUEHAIS;female;81;19
9528;265.693;266.84;unk_682;male;81;19
9529;266.84;275.908;multi_spk;NA;81;19
9530;275.908;277.324;unk_682;male;81;19
9531;277.324;298.139;Stephanie_BRAQUEHAIS;female;81;19
9532;298.139;317.995;Muriel_POMPONNE;female;81;19
9533;318.872;361.579;Bernard_KOUCHNER;male;81;19
9534;361.579;369.837;Bernard_KOUCHNER;male;81;19
9535;369.837;392.657;Muriel_POMPONNE;female;81;19
9536;392.657;405.314;Muriel_POMPONNE;female;81;19
9537;405.314;426.301;Muriel_POMPONNE;female;81;19
9538;426.301;466.813;Muriel_POMPONNE;female;81;19
9539;466.813;504.063;Jean-Bernard_GUYON;male;81;19
9540;504.063;508.92;Muriel_POMPONNE;female;81;19
9541;508.92;561.409;Muriel_POMPONNE;female;81;19
9542;561.409;576.03;Muriel_POMPONNE;female;81;19
9543;576.03;596.791;Muriel_POMPONNE;female;81;19
9544;3.414;4.178;unk_683;female;82;19
9545;5.612;32.961;Bernard_NAGEOTTE;male;82;19
9546;33.637;42.533;Bernard_NAGEOTTE;male;82;19
9547;42.533;175.504;Francois_BERNARD;male;82;19
9548;178.766;179.882;unk_683;female;82;19
9549;182.021;210.846;Bernard_NAGEOTTE;male;82;19
9550;211.386;255.076;Stephanie_BRAQUEHAIS;female;82;19
9551;255.076;274.833;Bernard_NAGEOTTE;male;82;19
9552;274.833;301.177;Bernard_NAGEOTTE;male;82;19
9553;301.177;324.181;Bernard_NAGEOTTE;male;82;19
9554;324.651;385.317;Juliette_RENGEVAL;female;82;19
9555;385.317;398.173;Bernard_NAGEOTTE;male;82;19
9556;398.173;421.268;Bernard_NAGEOTTE;male;82;19
9557;421.268;444.858;Bernard_NAGEOTTE;male;82;19
9558;444.858;460.994;Bernard_NAGEOTTE;male;82;19
9559;460.994;530.897;Karine_FRANK;female;82;19
9560;530.897;552.978;Bernard_NAGEOTTE;male;82;19
9561;552.978;587.666;Bernard_NAGEOTTE;male;82;19
