spk_name;gender;turn_count;total_length;spk_class;id_show
unk_266;female;2;1.7149999999996908;1;8
unk_267;male;1;0.3170000000000073;1;8
Florence_LEROY;female;14;339.00299999999925;1;8
Renaud_CHANTEUR;male;3;33.5;1;8
unk_268;male;1;1.2150000000001455;1;8
unk_269;female;2;2.5229999999996835;1;8
Marie-Odile_MONCHICOURT;female;10;92.56500000000005;1;8
Gerard_FRIEDLANDER;male;4;183.00900000000001;1;8
Pascal_DELANNOY;male;6;567.3209999999996;3;8
Patrick_LEGUIL;male;5;91.66999999999962;1;8
multi_spk;NA;24;86.86900000000048;2;8
unk_270;female;11;25.676999999999765;1;8
unk_271;male;1;1.570999999999998;1;8
Jerome_COLOMBAIN;male;121;2112.5060000000026;4;8
unk_272;female;1;20.823999999999984;1;8
Didier_ROUSSEL;male;2;41.110000000000014;1;8
unk_273;male;1;3.3009999999999877;1;8
Veronique_REBEYROTTE;female;1;60.81;1;8
unk_274;female;4;17.7410000000001;1;8
Jean-Yves_VINCENT;male;1;14.870000000000005;1;8
Yves_IZARD;male;14;341.3449999999999;1;8
Benjamin_DABLAM;male;7;79.12799999999993;1;8
Laurent_GAURIAT;male;6;19.466000000000122;1;8
unk_275;female;1;28.604000000000042;1;8
unk_276;female;1;8.59699999999998;1;8
Patrick_LELONG;male;3;324.57299999999987;1;8
Patrick_BOYER;male;80;2541.0010000000007;4;8
Thibaud_VINCENT;male;2;84.75299999999993;1;8
Cecile_ASPE;female;17;261.6729999999998;1;8
unk_277;female;7;11.1299999999992;1;8
Serge_BLANCO;male;1;53.68299999999999;1;8
Eberhard_KIENLE;male;4;134.88700000000063;1;8
unk_278;female;1;32.21900000000005;1;8
Benoit_COLLOMBAT;male;7;291.10999999999996;1;8
unk_279;female;1;8.852000000000317;1;8
Gerald_ROUX;male;13;299.3380000000011;1;8
unk_280;female;2;2.29300000000012;1;8
unk_281;female;3;12.580999999999676;1;8
unk_282;female;1;10.101999999999862;1;8
unk_324;female;1;5.4830000000000005;1;8
Ernest-Antoine_SEILLIERE;male;1;49.78400000000002;1;8
Dominique_PERBEN;male;1;49.64699999999999;1;8
Isabelle_BACHY;female;1;44.97800000000001;1;8
Maurice_VIOLETON;male;2;41.697000000000116;1;8
Jacques_CUNAT;male;1;20.246999999999957;1;8
unk_325;female;4;15.310000000000173;1;8
unk_326;female;2;1.875;1;8
Christophe_DELACROIX;male;7;141.46800000000007;1;8
Francis_DECOURRIERE;male;1;35.783000000000015;1;8
unk_327;female;4;10.086999999999875;1;8
Bertrand_GALLICHER;male;12;263.22499999999985;1;8
unk_328;female;1;4.592000000000098;1;8
Jean-Pascal_ASSAILLY;male;2;69.452;1;8
unk_329;female;1;1.15300000000002;1;8
Thomas_FERSEN;male;14;249.64799999999946;1;8
Marie_TRINTIGNANT;female;1;3.1200000000001182;1;8
Pierre_BANC;male;3;101.15300000000002;1;8
Franck_GILLERON;male;2;6.615000000000009;1;8
unk_330;male;2;6.053000000000111;1;8
unk_331;female;1;20.246000000000095;1;8
unk_332;female;2;15.347999999999956;1;8
Frederic_CHARLES;male;1;45.702999999999975;1;8
Pascal_FRANCO;male;1;43.72699999999986;1;8
Daniele_GUILLEMOT;female;1;19.588000000000193;1;8
Marc_FAUVEL;male;3;54.405999999999494;1;8
Pierre_TAMBOURIN;male;1;25.814000000000306;1;8
Jean_WEISSENBACH;male;2;46.96399999999994;1;8
Vincent_FERNIAUX;male;3;39.64400000000023;1;8
Mathieu_ARON;male;7;368.05399999999963;1;8
unk_333;female;2;2.270999999999731;1;8
Jean-Paul_RAPPENEAU;male;2;52.03200000000015;1;8
Pierre_HENRY;male;2;111.27100000000019;1;8
Helene_ROUSSEL;female;2;52.49499999999985;1;8
Pierre_MENEZ;male;9;78.58599999999979;1;8
unk_334;male;1;1.851;1;8
unk_335;female;15;35.177999999999905;1;8
Thibault_MAISONNEUVE;male;1;41.992999999999995;1;8
Johann_LONFAT;male;1;37.01400000000001;1;8
unk_336;female;4;16.882000000000176;1;8
Isabelle_DOR;female;4;101.0210000000001;1;8
Ilan_GREILSAMMER;male;1;25.265999999999963;1;8
Avi_PAZNER;male;1;39.83899999999994;1;8
unk_337;female;1;32.605999999999995;1;8
unk_338;female;5;7.377999999999702;1;8
Laurent_GOUEDARD;male;2;42.59500000000003;1;8
Sebastien_BAER;male;11;274.70299999999963;1;8
Axel_KAHN;male;2;55.2030000000002;1;8
Jean-Philippe_MULLER;male;1;17.829999999999927;1;8
unk_339;female;2;11.363000000000056;1;8
unk_340;male;1;1.2829999999999018;1;8
unk_341;female;1;9.478000000000065;1;8
Stephane_HISCOCK;male;2;88.8610000000001;1;8
Anais_FEUGA;female;4;58.81900000000087;1;8
Frank_SIGNORINO;male;1;12.190999999999804;1;8
Stephane_BORBICONI;male;1;23.31999999999971;1;8
Jean_FERNANDEZ;male;1;25.626999999999953;1;8
Roland_GAILLARD;male;1;40.672999999999774;1;8
Bernard_LUBERT;male;1;41.18299999999999;1;8
Bernard_THOMASSON;male;87;815.7589999999999;4;8
Siba_NASSER;female;13;320.01200000000017;1;8
Nathalie_FONTREL;female;3;57.72199999999975;1;8
Roselyne_BACHELOT;female;1;30.034000000000106;1;8
Yves_COPPENS;male;1;24.981000000000222;1;8
unk_374;female;5;10.242999999999576;1;8
Philippe_RELTIEN;male;1;57.634000000000015;1;8
Andre_GOLLIARD;male;2;64.74500000000006;1;8
unk_375;female;4;15.341000000000008;1;8
unk_376;female;2;1.9139999999999873;1;8
Thierry_FIORILE;male;3;58.22000000000003;1;8
Johnny_ECKER;male;1;24.377000000000066;1;8
Alain_PERRIN;male;1;34.41799999999989;1;8
unk_377;female;4;8.314999999999714;1;8
unk_378;male;2;5.8279999999999745;1;8
Robert_KUDELKA;male;1;121.28199999999993;1;8
unk_379;female;2;3.173999999999978;1;8
Patrick_BEYLE;male;3;72.08300000000031;1;8
unk_380;female;1;0.8709999999998672;1;8
Celia_FAUSSART;female;4;53.70100000000002;1;8
Jacques_SEVILLA;male;1;20.392000000000053;1;8
Jean_GLAVANY;male;1;15.361000000000104;1;8
unk_381;female;2;16.128000000000156;1;8
Patrick_COX;male;1;42.950000000000045;1;8
Vanessa_DESCOURAUX;female;1;40.82400000000007;1;8
Philippe_LEFEBVRE;male;1;43.18199999999979;1;8
Pascal_LAMY;male;6;214.85699999999997;1;8
Mireille_LEMARESQUIER;female;6;91.14999999999998;1;8
unk_382;male;2;4.494000000000142;1;8
unk_383;female;1;1.6969999999996617;1;8
unk_384;female;2;3.4659999999998945;1;8
unk_385;male;2;3.438000000000102;1;8
unk_386;male;2;10.72400000000016;1;8
unk_387;female;1;2.60799999999972;1;8
unk_388;male;1;2.0700000000001637;1;8
Jean-Paul_CHAGNOLEAU;male;2;70.7819999999997;1;8
unk_389;female;3;4.217999999999847;1;8
Emmanuel_DAVIDENKOFF;male;2;109.66200000000026;1;8
Josiane_GORGIBUS;female;4;96.46500000000015;1;8
unk_390;female;2;2.7489999999997963;1;8
Jean-Marc_LECH;male;4;70.88599999999951;1;8
unk_391;male;1;1.1850000000000005;1;8
unk_392;female;7;19.348000000000187;1;8
Jacques_CHIRAC;male;1;57.69799999999998;1;8
Jean-Marc_FOUR;male;5;109.44599999999969;1;8
unk_393;female;4;15.080999999999563;1;8
unk_394;female;2;2.002999999999929;1;8
Claude_BRUILLOT;male;6;256.88099999999986;1;8
Renaud_BERNARD;male;7;287.12099999999987;1;8
unk_395;female;2;11.277000000000044;1;8
unk_396;male;1;1.1690000000000964;1;8
unk_397;female;1;53.12200000000007;1;8
Claude_CORDIER;male;4;22.293999999999414;1;8
Jean-Luc_SOUVETON;male;1;12.371000000000095;1;8
unk_398;female;1;6.657999999999902;1;8
unk_399;female;1;5.3270000000002256;1;8
unk_400;female;2;3.3719999999998436;1;8
Gerard_PANNIER;male;1;27.958999999999833;1;8
Arsene_WENGER;male;2;51.33800000000019;1;8
unk_401;female;2;4.505000000000109;1;8
unk_402;female;2;2.5349999999998545;1;8
Philippe_POULETTI;male;3;68.87199999999984;1;8
Jean-Luc_TROUSSEL;male;3;71.9409999999998;1;8
Claude_LEROY;male;2;52.03800000000001;1;8
unk_403;female;1;9.429000000000087;1;8
unk_438;female;5;10.392000000000118;1;8
Claude_MEINAU;male;11;373.4760000000001;1;8
Jean-Guy_TALAMONI;male;2;73.63;1;8
Philippe_BOCCARA;male;1;53.381;1;8
Kofi_ANNAN;male;1;40.78199999999998;1;8
unk_439;female;4;15.337999999999624;1;8
unk_440;female;2;2.019000000000119;1;8
unk_441;female;4;9.591000000000122;1;8
Bernard_MILLET;male;1;10.361999999999966;1;8
Jacques_BAUTE;male;1;52.46900000000005;1;8
unk_442;female;3;26.88900000000001;1;8
Andress_CRUZET;male;1;10.802999999999884;1;8
unk_443;female;2;2.7210000000000036;1;8
unk_444;female;2;2.984000000000151;1;8
Adrienne_RIBES-TIPHAINE;female;6;138.7240000000004;1;8
unk_445;female;1;0.8330000000000837;1;8
Sinclair_CHANTEUR;male;9;207.60500000000002;1;8
Paul_BIONDI;male;3;42.79300000000035;1;8
unk_446;male;1;7.830999999999904;1;8
unk_447;female;1;6.608999999999924;1;8
unk_448;male;1;7.6159999999999854;1;8
unk_449;male;1;3.328000000000202;1;8
unk_450;male;1;6.983999999999924;1;8
unk_451;male;2;7.361999999999853;1;8
unk_452;male;2;17.003000000000156;1;8
unk_453;male;1;10.573999999999842;1;8
unk_454;female;2;13.18800000000033;1;8
Michel_SIMES;male;1;48.42399999999998;1;8
Sylvie_JOHNSSON;female;4;103.69900000000015;1;8
Christelle_CAILLAUD;female;2;26.641999999999825;1;8
Philippe_MUSSATTI;male;1;29.021000000000186;1;8
Serge_RAMPA;male;1;31.864000000000033;1;8
Jean_LARDIN;male;1;34.5949999999998;1;8
unk_455;female;2;1.8669999999997344;1;8
Thierry_BEAUMONT;male;2;110.50499999999965;1;8
Dominique_CHARPIN;male;3;145.24099999999999;1;8
Jean-Marie_DURAND;male;1;26.65599999999995;1;8
unk_456;female;2;4.724999999999909;1;8
Jean-Pierre_LAVOIGNAT;male;2;74.80000000000018;1;8
Marie-Laurence_DALLA;female;6;35.30400000000009;1;8
unk_457;female;1;1.0790000000001783;1;8
unk_458;female;1;7.548999999999978;1;8
unk_459;female;1;8.105000000000018;1;8
unk_460;female;2;7.8849999999997635;1;8
unk_461;female;1;0.8440000000000509;1;8
unk_462;female;1;7.197999999999865;1;8
unk_463;female;1;1.4329999999999927;1;8
unk_464;female;1;6.3960000000001855;1;8
unk_465;NA;1;1.5109999999999673;1;8
unk_466;NA;1;3.0529999999998836;1;8
unk_467;NA;1;2.09900000000016;1;8
unk_468;male;1;6.1599999999998545;1;8
unk_469;female;1;1.8260000000000218;1;8
unk_470;female;1;3.794000000000324;1;8
unk_471;female;1;0.6889999999998508;1;8
Beatrice_BABIN;female;2;17.623000000000047;1;8
unk_472;female;1;1.4420000000000073;1;8
Bertrand_DE_MONTESQUIOU;male;4;91.94700000000012;1;8
unk_473;male;1;1.3310000000000004;1;8
unk_474;female;13;48.568999999999846;1;8
Thomas_BRUNELLI;male;1;37.94;1;8
Michel_MELZ;male;1;37.09700000000004;1;8
Frederic_BOURGADE;male;1;41.53699999999998;1;8
unk_475;female;4;17.65999999999974;1;8
unk_476;female;4;6.6459999999998445;1;8
Sebastien_DARRAS;male;3;99.46300000000019;1;8
unk_477;female;2;2.0519999999997935;1;8
Christophe_LURIE;male;8;143.60299999999984;1;8
Pascal_DERVIEUX;male;8;98.82400000000052;1;8
unk_478;female;1;8.511999999999944;1;8
Francois_RIVASSEAU;male;1;19.057000000000016;1;8
Pascal_PIEROZZI;male;1;47.11699999999996;1;8
Olivier_KAPO;male;1;17.096000000000004;1;8
Salomon_LEMBWE;male;1;23.06100000000015;1;8
Antoine_SIBIASKI;male;1;15.32699999999977;1;8
Pierre_NEGREL;male;1;30.108000000000175;1;8
unk_479;female;1;15.420999999999822;1;8
Nicole_BELLOUBET_FRIER;female;1;22.743999999999687;1;8
unk_480;female;2;4.095000000000255;1;8
unk_481;female;2;2.6230000000000473;1;8
Benoit_FURIC;male;6;54.48099999999931;1;8
unk_482;female;1;12.88000000000011;1;8
unk_483;female;1;11.412000000000262;1;8
unk_484;male;1;7.694999999999709;1;8
unk_485;female;2;14.18600000000015;1;8
unk_486;male;1;13.650000000000091;1;8
unk_487;female;1;8.592000000000098;1;8
unk_533;female;5;10.106999999999944;1;8
Jean-Marie_LE_PEN;male;1;39.78499999999997;1;8
Laurent_GUILLEMOT;male;1;25.610000000000014;1;8
unk_534;female;4;15.222999999999388;1;8
unk_535;female;2;1.9180000000000064;1;8
Tony_CELIER;male;4;82.00599999999997;1;8
Savio_BORTOLINI-PIMENTEL;male;1;10.187999999999988;1;8
Elie_BAUP;male;1;9.615000000000009;1;8
Jean-Louis_TRIAUD;male;1;18.91999999999996;1;8
unk_536;female;4;9.686999999999898;1;8
Franck_COGNARD;male;9;174.14200000000005;1;8
Nicolas_SARKOZY;male;2;18.035999999999945;1;8
Jean-Luc_GARNIER;male;2;32.23199999999997;1;8
Gerald_NOULE;male;2;59.684999999999945;1;8
unk_537;female;6;8.043999999999642;1;8
unk_538;female;2;14.731000000000222;1;8
Christian_MAGDELEINE;male;2;116.53200000000027;1;8
unk_539;female;2;3.088999999999942;1;8
Catherine_NERESSIS;female;3;50.240999999999985;1;8
unk_540;female;1;0.8330000000000837;1;8
Jerome_DESCHAMPS;male;5;62.879999999999654;1;8
Macha_MAKEIEFF;female;8;162.32999999999993;1;8
unk_541;male;3;19.936999999999898;1;8
unk_542;male;1;8.523000000000138;1;8
Michel_TURPIN;male;1;20.717999999999847;1;8
unk_543;female;1;26.067000000000007;1;8
unk_544;female;2;2.5440000000000964;1;8
Francois-Xavier_FRELAND;male;6;101.07399999999961;1;8
Andre_BRETON;male;1;3.1800000000000637;1;8
unk_545;female;1;4.302999999999884;1;8
unk_546;female;1;3.6189999999999145;1;8
Francois_CHEREQUE;male;1;37.430000000000064;1;8
Francois_GAULT;male;1;40.903999999999996;1;8
Christian_FILITZ;male;1;41.92900000000009;1;8
Julien_LANGLET;male;3;61.59800000000041;1;8
Gerard_ROUGIER;male;1;35.958000000000084;1;8
Marcel_CALVAT;male;1;17.475999999999658;1;8
Philippe_SEGUIN;male;3;103.89300000000003;1;8
unk_547;female;2;4.609999999999673;1;8
Marin_KARMITZ;male;6;63.38400000000047;1;8
unk_548;female;3;6.520000000000437;1;8
unk_549;male;2;28.360000000000127;1;8
Alain_TOUSSAINT;male;2;34.360999999999876;1;8
Antoine_GLASER;male;1;33.24900000000025;1;8
unk_550;female;2;11.595000000000255;1;8
unk_551;female;3;4.903000000000247;1;8
Olivier_BOST;male;3;267.7239999999997;1;8
unk_552;male;2;12.149999999999974;1;8
unk_553;female;20;31.774000000000242;1;8
Fabrice_GALZIN;male;2;39.70700000000005;1;8
unk_554;female;4;15.71200000000016;1;8
unk_555;female;2;2.2199999999998;1;8
Patrick_GRIVAZ;male;2;81.99799999999993;1;8
Max_MOSLEY;male;1;40.93500000000006;1;8
unk_556;female;2;16.208999999999946;1;8
Florent_GUYOTAT;male;7;85.41100000000006;1;8
unk_557;male;2;56.502000000000294;1;8
unk_558;female;3;4.253999999999678;1;8
Lionel_OVADIA;male;1;25.62000000000012;1;8
Dominique_MANENT;female;5;52.940000000000055;1;8
Didier_TIRARD;male;2;27.485000000000127;1;8
Didier_CAZEAUX;male;1;18.08199999999988;1;8
Dominique_HERMIER;male;1;5.411000000000058;1;8
unk_559;female;3;4.466000000000122;1;8
Stephane_PAIR;male;9;313.3339999999996;1;8
Marc_BLONDEL;male;1;46.34500000000003;1;8
Laurent_VAREILLE;male;1;43.46900000000005;1;8
Frederic_BOBIN;male;1;49.840999999999894;1;8
Christian_BEX;male;6;87.46099999999956;1;8
Daniel_SEITE;male;1;51.95000000000027;1;8
Jimmy_PAHUN;male;1;26.815000000000055;1;8
Jean-Francois_ROUBAUD;male;1;30.876999999999953;1;8
Alain_OLIVE;male;1;29.458000000000084;1;8
Michel_BERGA;male;1;48.52299999999968;1;8
unk_560;male;4;69.57199999999966;1;8
unk_561;female;2;3.4039999999995416;1;8
unk_562;female;2;4.361999999999625;1;8
unk_563;female;2;36.61400000000003;1;8
Philippe_VALLET;male;4;23.714999999999236;1;8
Pascal_LAINE;male;3;84.4690000000005;1;8
Frank_NOBLESSE;male;10;395.817;1;8
Joelle_COUSTON;female;1;27.870000000000005;1;8
unk_574;female;2;2.315000000000026;1;8
Nicolas_HENIN;male;1;46.49799999999999;1;8
Bernard_CRESSENS;male;1;44.615999999999985;1;8
unk_575;female;3;8.740000000000009;1;8
Jacques_KESSLER;male;1;57.644000000000005;1;8
unk_576;female;1;1.0389999999999873;1;8
Vincent_PELLEGRINI;male;4;49.76899999999989;1;8
Sean_MAC_CARTHAIGH;male;2;60.825000000000045;1;8
unk_577;female;1;3.6970000000000027;1;8
Christian_ROUDAUT;male;2;107.02599999999995;1;8
unk_578;female;1;3.3619999999999663;1;8
Christophe_DE_PONFILLY;male;15;392.275;1;8
Henri_VERNET;male;5;104.15100000000007;1;8
unk_579;female;3;5.880999999999858;1;8
Antoine_VERLAIN;male;1;125.10000000000014;1;8
Emmanuel_LANGLOIS;male;9;427.2000000000001;3;8
Jean-Pierre_CHEVENEMENT;male;2;43.491;1;8
unk_585;female;1;1.8100000000000023;1;8
Anne-Catherine_DELHAYE;female;1;46.399;1;8
unk_586;female;2;2.6499999999999773;1;8
unk_587;female;2;9.342999999999961;1;8
unk_588;female;1;1.1140000000000327;1;8
Marcus_HUTCHINSON;male;1;30.211000000000013;1;8
Pierre_MAS;male;1;31.16599999999994;1;8
unk_589;female;2;3.705000000000041;1;8
Ilana_MORYOUSSEF;female;4;55.456999999999994;1;8
Jean-Pierre_RAFFARIN;male;1;18.418999999999983;1;8
Herve_MORIN;male;1;28.976;1;8
Nicolas_DUPONT-AIGNAN;male;1;14.493000000000052;1;8
unk_590;female;2;6.315999999999917;1;8
unk_591;male;8;15.348999999999819;1;8
unk_592;male;6;23.52000000000021;1;8
unk_593;female;1;1.8889999999998963;1;8
Claude_THELOT;male;22;369.707;2;8
unk_594;male;2;24.677999999999884;1;8
unk_595;female;1;14.019000000000005;1;8
Eymard_DU_CHATENET;male;1;22.7349999999999;1;8
unk_596;female;2;2.8700000000001182;1;8
unk_597;female;1;7.408999999999878;1;8
Vincent_BEZAULT;male;1;146.7579999999998;1;8
unk_598;male;1;2.0120000000000005;1;8
unk_599;female;1;5.262999999999999;1;8
Virginie_LEBRUN;female;11;427.259;3;8
Jean_PRUNETTA;male;1;43.43300000000001;1;8
unk_600;female;2;2.595999999999975;1;8
Jean-Michel_LEMETEYER;male;3;70.55899999999986;1;8
Philipple_DOUSTE-BLAZY;male;1;37.10200000000003;1;8
unk_601;female;2;9.29200000000003;1;8
Jean-Michel_GOLINSKY;male;2;102.29499999999996;1;8
unk_602;female;1;1.0299999999999727;1;8
Raymond_DOMENECH;male;3;38.41500000000008;1;8
unk_603;female;1;3.7770000000000437;1;8
Marie-George_BUFFET;female;1;31.180000000000064;1;8
Francois_HOLLANDE;male;1;20.702999999999975;1;8
unk_604;female;2;9.418000000000006;1;8
unk_605;male;2;22.114999999999895;1;8
Claude_EVIN;male;2;98.34199999999987;1;8
unk_606;female;1;1.066000000000031;1;8
Jean-Jacques_VANIER;male;20;154.66500000000042;1;8
Emmanuel_BUTSTRAEN;male;1;28.791000000000167;1;8
Frank_ALETRU;male;1;39.674999999999955;1;8
unk_607;female;4;41.66500000000019;1;8
Marie-Carrere_D_ENCAUSSE;female;3;10.933999999999969;1;8
Michel_CYMES;male;3;7.30600000000004;1;8
unk_608;female;2;2.31699999999978;1;8
Aurelie_KIEFFER;female;4;83.85799999999995;1;8
unk_609;male;1;5.5620000000001255;1;8
unk_610;male;2;16.186999999999898;1;8
unk_611;female;2;3.175999999999931;1;8
Sophie_AUVIGNE;female;7;520.5989999999997;3;8
Jean-Philippe_DENIAU;male;1;44.36200000000008;1;8
Jean-Marc_VENTILLARD;male;2;42.887999999999465;1;8
unk_612;male;1;1.1350000000002183;1;8
Cedric_DECOEUR;male;2;165.79700000000003;1;8
unk_613;female;2;9.337000000000444;1;8
unk_614;female;2;4.823999999999614;1;8
Jacques_VENDROUX;male;2;57.71399999999994;1;8
Roland_FAURE;male;1;57.572000000000116;1;8
Marc_CREPIN;male;4;118.80199999999968;1;8
unk_615;female;2;2.4820000000004256;1;8
Frederick_GERSAL;male;1;108.61500000000024;1;8
unk_616;female;2;4.697999999999865;1;8
Sophie_MASSIEU;female;3;52.346000000000004;1;8
Chantal_DOUSSOUS;female;2;58.91899999999987;1;8
Bernard_LAYRE;male;1;30.110000000000127;1;8
unk_617;female;1;4.110000000000127;1;8
