spk_name;gender;turn_count;total_length;spk_class;id_show
Michel-Edouard_LECLERC;male;1;19.283999999999992;1;9
Nicolas_BEYTOUT;male;1;5.383999999999901;1;9
unk_85;female;4;43.34299999999996;1;9
Etienne_MONIN;male;9;253.7879999999999;1;9
Samia_BAMIER;female;1;67.81000000000006;1;9
Marie-Cecile_PICQUET;female;6;93.42399999999998;1;9
Bruno_D_ALBERTO;male;2;49.406999999999925;1;9
unk_86;male;2;65.64400000000023;1;9
unk_87;male;1;0.9389999999998508;1;9
Herve_RENCH;male;1;56.340000000000146;1;9
Martine_SEVILLA;female;1;59.0930000000003;1;9
Rodolphe_LANDAIS;male;2;63.58199999999988;1;9
Serena_MOSSEY;female;1;14.88000000000011;1;9
unk_88;male;1;19.416000000000167;1;9
Michel_BERGA;male;5;171.57500000000005;1;9
Christophe_LURIE;male;10;243.12;1;9
Avner_CHAKI;male;1;56.17099999999999;1;9
unk_89;female;2;9.35599999999988;1;9
unk_90;male;3;9.398999999999887;1;9
unk_91;female;3;48.73900000000003;1;9
unk_92;male;1;2.54200000000003;1;9
Philippe_BARDONNAUD;male;1;46.46899999999994;1;9
Juan-Antonio_SAMARANCH;male;3;40.726999999999975;1;9
Urs_VELLER;male;2;5.803000000000111;1;9
Isabelle_MOREAU;female;1;59.60500000000002;1;9
Francois_HOLLANDE;male;43;1225.975;1;9
unk_93;male;3;64.50999999999976;1;9
unk_94;male;2;36.47799999999961;1;9
unk_95;female;3;69.6579999999999;1;9
unk_96;male;3;81.51500000000033;1;9
Claude_CORDIER;male;1;58.86200000000002;1;9
Dominique_BAUDIS;male;1;66.32299999999998;1;9
Frederic_CHARLES;male;1;65.221;1;9
unk_97;male;2;75.83199999999988;1;9
Samuel_GILLES;male;1;21.44899999999984;1;9
Henry_BUZY_CAZAUX;male;1;41.72900000000004;1;9
unk_98;female;1;54.31999999999971;1;9
unk_99;male;1;47.03800000000001;1;9
Marco_SAN-PIETRO;male;3;52.70399999999972;1;9
Jean-Pierre_MOREL;male;4;41.1569999999997;1;9
Alain_CHEVALLIER;male;1;13.99200000000019;1;9
Marc_FONTAN;male;1;13.550000000000182;1;9
unk_100;male;1;12.282999999999902;1;9
Jerome_BASTION;male;2;112.36600000000044;1;9
Dominique_BROCARD;male;1;61.981999999999985;1;9
Charles_HOAREAU;male;4;59.64199999999997;1;9
Sonia_PRINCET;female;6;122.36500000000001;1;9
unk_101;male;4;50.061000000000035;1;9
Marc_ALVAREZ;male;3;4.939999999999941;1;9
Carine_SEILER;female;2;59.097000000000094;1;9
unk_102;female;1;13.79099999999994;1;9
unk_103;male;1;12.23700000000008;1;9
Francoise_DE_PANAFIEU;female;23;731.153;1;9
unk_104;male;2;55.84599999999955;1;9
unk_105;male;3;48.45400000000018;1;9
unk_106;female;3;86.875;1;9
unk_107;male;1;18.165999999999713;1;9
Corinne_CUTILLA;female;8;89.92400000000013;1;9
Simon_COHEN;male;1;39.82900000000001;1;9
Stephane_PARIS;male;1;49.95400000000001;1;9
Francois_CABRERA;male;1;65.279;1;9
Aline_PAILLER;female;1;60.450000000000045;1;9
Gerard_MORDILLAT;male;1;61.438999999999965;1;9
Herve_VIEILLARD_BARON;male;1;111.09400000000005;1;9
Hughes_FELTES;male;1;48.34899999999993;1;9
Jacques_MYARD;male;2;100.32099999999991;1;9
Ralph_PINTO;male;2;128.32000000000028;1;9
Max_CHAISE;male;3;56.59999999999991;1;9
Pierre_MARSAT;male;1;49.9380000000001;1;9
Philippe_LEFEBVRE;male;61;438.7910000000012;1;9
Fabrice_ABGRALL;male;2;60.204000000000406;1;9
unk_108;NA;1;22.889000000000124;1;9
Isabelle_DELAUDE;female;2;114.42200000000007;1;9
Andre-Michel_VENTRE;male;1;61.458;1;9
Segolene_ROYAL;female;5;61.60400000000004;1;9
Denis_LEMARRIE;male;5;50.999000000000024;1;9
Ernest-Antoine_SEILLIERE;male;23;869.1170000000009;1;9
unk_109;male;1;43.96499999999969;1;9
unk_110;male;2;14.169000000000324;1;9
unk_111;male;3;40.23000000000002;1;9
unk_112;male;1;21.016999999999825;1;9
Michel_POLACCO;male;10;489.55699999999985;1;9
Pascal_BONIFACE;male;2;114.18200000000002;1;9
Florian_MAURICE;male;2;30.26600000000019;1;9
Marc_SANCHEZ;male;1;5.8689999999999145;1;9
unk_113;female;9;81.47900000000004;1;9
unk_114;female;1;27.048000000000002;1;9
unk_115;male;1;50.66199999999981;1;9
Vincent_RODRIGUEZ;male;4;102.668;1;9
unk_116;male;2;54.096000000000004;1;9
Arthur_GEORGES;male;1;43.68899999999985;1;9
Lionel_JOSPIN;male;5;264.57000000000005;1;9
unk_117;male;3;25.447999999999865;1;9
Nicolas_POINCARE;male;2;94.457;1;9
Dominique_MOISI;male;21;598.7820000000004;1;9
Ruggero_DE_PAS;male;1;2.8859999999999673;1;9
Nicole_BACHARAN;female;19;510.1619999999998;1;9
unk_118;male;1;14.087999999999738;1;9
unk_119;female;1;36.45100000000002;1;9
unk_120;male;1;30.813000000000102;1;9
unk_121;female;1;58.10699999999997;1;9
Pierre_LELLOUCHE;male;1;57.622000000000014;1;9
Javier_ZUNIGA;male;1;55.89799999999997;1;9
Enrique_VIRRA_CAMPOS;male;1;31.914999999999964;1;9
Claude_CHARLOT;male;1;97.56700000000001;1;9
Jacques_BICHOT;male;1;64.83799999999997;1;9
Jack_LANG;male;3;126.41600000000017;1;9
Selim_BATEL;male;1;55.666999999999916;1;9
Jean-Marie_SCHLERET;male;1;62.79300000000012;1;9
Danielle_MITTERRAND;female;2;22.014999999999873;1;9
Mathieu_LAURENT;male;2;37.57800000000043;1;9
unk_122;male;1;12.826000000000022;1;9
Maurice_FUSIER;male;1;31.1220000000003;1;9
Eric_MEYER;male;1;112.11999999999989;1;9
Bernadette_CHAMONAZ;female;70;2676.2730000000006;4;9
Michael_ELMAN;male;2;48.90999999999997;1;9
Roland_CAYROL;male;3;116.9299999999999;1;9
Sandrine_MARCY;female;1;31.937000000000012;1;9
unk_123;male;3;41.947;1;9
Fabrice_DROUELLE;male;318;3093.9869999999955;4;9
unk_124;male;2;48.30899999999974;1;9
unk_125;male;2;63.912999999999556;1;9
unk_126;female;2;17.702999999999975;1;9
unk_127;male;1;21.757000000000062;1;9
unk_128;male;2;6.618999999999893;1;9
Christophe_HONDELATTE;male;284;5739.206999999995;4;9
unk_129;female;2;4.394000000000048;1;9
Louise_HARBOUR;female;1;56.248000000000005;1;9
Laurence_SIMON;female;16;717.8059999999998;1;9
Dominique_THIERRY;male;20;521.403;1;9
Jean-Pierre_CHEVENEMENT;male;3;136.38400000000001;1;9
Robert_HUE;male;1;23.752999999999986;1;9
Hubert_VEDRINE;male;1;50.68000000000001;1;9
Herle_JOUON;male;8;72.197;1;9
unk_130;female;1;12.423999999999978;1;9
Marie-France_MIRALES;female;1;20.488000000000056;1;9
Richard_VIRENQUE;male;1;34.83199999999988;1;9
Pascal_PIEROZZI;male;8;265.1160000000002;1;9
Lionel_TONINI;male;1;12.954999999999927;1;9
unk_131;male;1;3.268;1;9
unk_132;female;1;0.9819999999999993;1;9
Jean-Michel_FRETINY;male;1;40.20999999999998;1;9
Alain_NOEL;male;3;55.548;1;9
Helene_PEDECHE;female;2;8.128999999999962;1;9
unk_133;female;1;3.930999999999983;1;9
unk_134;female;1;18.992999999999995;1;9
unk_135;female;1;8.090000000000032;1;9
unk_136;male;1;22.503000000000043;1;9
unk_137;male;1;17.08000000000004;1;9
unk_138;female;1;16.366999999999962;1;9
unk_139;male;1;19.734000000000037;1;9
Christian_BINDNER;male;6;437.41200000000003;1;9
Yves_COCHET;male;1;56.21199999999999;1;9
unk_140;female;1;2.4349999999999454;1;9
unk_141;male;1;3.322;1;9
unk_142;female;1;1.0300000000000011;1;9
unk_143;female;2;6.380999999999858;1;9
unk_144;male;2;23.649;1;9
unk_145;male;1;1.495999999999981;1;9
Jean-Luc_DEHAENE;male;2;90.03600000000006;1;9
Sandrine_HOUDIN;female;6;42.600999999999885;1;9
unk_146;female;4;28.198000000000093;1;9
unk_147;female;1;7.711000000000013;1;9
Jerome_SUSINI;male;2;69.72200000000007;1;9
Hein_VERBRUGGEN;male;1;19.251999999999953;1;9
Guy-Noel_MOSER;male;1;51.03300000000013;1;9
unk_148;male;1;3.57;1;9
unk_149;female;1;1.031000000000006;1;9
Francois_LEBLEVENEC;male;1;14.692999999999998;1;9
Jean_GLAVANY;male;1;23.376999999999953;1;9
Bernard_BOUISSIET;male;1;16.581999999999994;1;9
Jean-Michel_BERGES;male;1;10.972000000000094;1;9
Jean-Pierre_SANPOUX;male;1;64.54700000000003;1;9
unk_150;female;2;7.226000000000113;1;9
Michel_GARCIA;male;2;58.54000000000008;1;9
Claire_MESUREUR;female;3;51.077000000000226;1;9
unk_151;female;2;25.815999999999804;1;9
Jacques_VENDROUX;male;2;71.98399999999992;1;9
unk_152;male;1;3.71;1;9
unk_153;male;1;17.536;1;9
Michel_BARTHELEMY;male;1;23.185000000000002;1;9
unk_154;male;2;34.73599999999996;1;9
Pierre_BILLAUD;male;21;764.159;1;9
unk_155;male;1;21.258000000000038;1;9
unk_156;male;1;35.24300000000005;1;9
Jacques_CHIRAC;male;4;203.2449999999999;1;9
Rupert_COLLEVILLE;male;2;50.89300000000003;1;9
Laurent_GAURIAT;male;1;5.585000000000036;1;9
unk_157;female;3;8.876999999999839;1;9
Armand_GIDE;male;1;26.325000000000045;1;9
unk_158;male;4;52.065000000000055;1;9
Christophe_DEWAELE;male;5;12.44099999999986;1;9
Ticky_HOLGADO;male;1;41.19200000000001;1;9
unk_159;male;1;3.615;1;9
unk_160;female;3;9.320999999999941;1;9
Odile_DUTERTRE;female;3;132.15300000000002;1;9
unk_161;male;2;43.990999999999985;1;9
Laurent_MAURINOT;male;1;61.41999999999996;1;9
Nathalie_DE_KEYZER;female;1;69.49599999999998;1;9
Daniel_COSTANTINI;male;1;45.73700000000008;1;9
unk_162;male;1;4.175;1;9
unk_163;female;1;1.2480000000000047;1;9
Nicolas_SARKOZY;male;105;651.3380000000001;2;9
Helene_JOUAN;female;7;455.12999999999994;1;9
Francois_BAYROU;male;2;83.949;1;9
Stephane_ROZES;male;1;63.08800000000002;1;9
Ania_VOGEL;female;3;138.28099999999995;1;9
Stephane_DUFOUR;male;3;57.708000000000084;1;9
Jean-Louis_SOUFFLET;male;1;13.015999999999963;1;9
Lise_RECHAUVIAC;female;1;16.855999999999995;1;9
unk_164;female;2;6.089000000000169;1;9
unk_165;male;1;7.869000000000028;1;9
unk_166;male;1;22.48599999999999;1;9
unk_167;male;1;20.18100000000004;1;9
Francois-David_DUGUET;male;2;44.32000000000005;1;9
Isabelle_DOR;female;6;125.91800000000005;1;9
Sebastien_LAUGENIE;male;9;101.74600000000021;1;9
unk_168;female;1;14.567999999999984;1;9
unk_169;male;3;11.821999999999889;1;9
unk_170;female;3;17.266000000000076;1;9
unk_171;male;2;7.746000000000056;1;9
unk_172;female;2;4.934999999999974;1;9
Jerome_CHAPUIS;male;3;7.586999999999996;1;9
unk_173;male;2;18.604000000000006;1;9
unk_174;male;1;4.015999999999991;1;9
Claude_BOCAGE;male;3;51.266999999999996;1;9
Dominique_ANDRE;female;4;258.47399999999993;1;9
Marylise_LEBRANCHU;female;4;196.22500000000002;1;9
Frederic_CARBONNE;male;1;5.473000000000013;1;9
Jamie_SHAE;male;1;50.00299999999993;1;9
Jean-Marie_LEBLANC;male;1;44.319000000000074;1;9
unk_175;female;4;12.860000000000014;1;9
unk_176;female;4;14.774000000000001;1;9
unk_177;male;1;26.468999999999937;1;9
Jennifer_GALIN;female;1;22.254000000000133;1;9
Jean-Yves_LEBORGNE;male;1;23.070999999999913;1;9
Jean-Luc_CRETIER;male;2;37.87599999999975;1;9
unk_178;male;1;3.732;1;9
unk_179;female;3;9.237999999999744;1;9
Dorothee_LEPINE;female;2;52.74699999999996;1;9
Gerard_COURCHELLE;male;24;3103.466;3;9
Philippe_LAMBLIN;male;3;54.26900000000012;1;9
Dominique_CHAUVELIER;male;1;62.673;1;9
Erik_ORSENNA;male;1;37.572000000000116;1;9
Bertrand_POIROT-DELPECH;male;1;41.174999999999955;1;9
unk_180;male;1;3.281;1;9
Denis_ASTAGNEAU;male;41;1043.9000000000005;1;9
unk_181;female;2;5.449999999999989;1;9
unk_182;male;1;22.889999999999986;1;9
Alain_GASTAL;male;1;63.59400000000005;1;9
Alain_JUPPE;male;1;18.001999999999953;1;9
Philippe_PERILHOU;male;1;54.76599999999996;1;9
unk_183;male;1;3.724;1;9
unk_184;male;2;11.354000000000003;1;9
unk_185;male;2;8.791999999999998;1;9
unk_186;male;1;10.149999999999999;1;9
unk_187;female;3;7.649000000000129;1;9
Veronique_STOURM;female;3;59.099999999999994;1;9
unk_188;male;2;29.220000000000027;1;9
Sergio_VIEIRA_DE_MELLO;male;1;48.793000000000006;1;9
Laurent_DE_GROOTE;male;1;39.09100000000001;1;9
Jacques_BICHEGLIA;male;1;54.30000000000007;1;9
unk_189;female;1;4.651000000000067;1;9
Daniel_MALCORPS;male;1;20.63499999999999;1;9
Frederic_SALDMANN;male;1;21.50400000000002;1;9
unk_190;male;1;3.309;1;9
unk_191;female;3;9.180999999999955;1;9
unk_192;male;5;24.36800000000001;1;9
Francis_CABALLERO;male;1;57.89099999999996;1;9
Jean-Cyril_SPINETTA;male;1;53.57000000000005;1;9
unk_193;male;1;3.901;1;9
unk_194;female;3;9.153999999999996;1;9
Yakech_BORTAIROU;male;1;32.02199999999999;1;9
Antoine_GANNAC;male;2;128.7949999999999;1;9
Dominique_LECOMTE;female;1;63.50299999999993;1;9
unk_195;male;1;3.499;1;9
unk_196;female;3;7.747000000000099;1;9
Nathalie_BOURRUS;female;4;133.07499999999996;1;9
unk_197;male;5;24.488000000000056;1;9
Johan_VON_SCHREB;male;1;13.300000000000011;1;9
unk_198;male;1;1.8380000000000223;1;9
unk_199;female;1;2.329999999999984;1;9
unk_200;male;1;5.288000000000011;1;9
unk_201;female;1;5.928999999999974;1;9
unk_202;female;1;1.3950000000000387;1;9
unk_203;female;1;9.238999999999976;1;9
unk_204;female;1;3.348000000000013;1;9
unk_205;female;1;3.995999999999981;1;9
unk_206;female;1;1.2580000000000382;1;9
unk_207;female;1;1.5639999999999645;1;9
unk_208;male;1;6.6510000000000105;1;9
unk_209;male;1;3.0679999999999836;1;9
unk_210;female;1;5.5330000000000155;1;9
Dominique_STRAUSS-KAHN;male;1;52.539999999999964;1;9
unk_211;male;2;4.461000000000002;1;9
Florent_LONGUEPE;male;1;39.25000000000003;1;9
Philippe_THOMIN;male;4;73.22400000000005;1;9
Claude_ALLEGRE;male;1;39.06099999999998;1;9
Emmanuel_WEINTRAUB;male;1;67.25699999999995;1;9
unk_212;female;2;6.525999999999954;1;9
Catherine_MARSAL;female;3;55.908000000000015;1;9
unk_213;male;2;7.2579999999999245;1;9
Henri_STASSINET;male;1;67.57600000000002;1;9
Franck_MATHEVON;male;61;2366.659;3;9
unk_214;female;1;1.2019999999999982;1;9
Pierre_DE_JONG;male;1;53.39099999999999;1;9
Andress_CRUZET;male;1;8.69399999999996;1;9
Francois_LONCLE;male;1;39.411;1;9
Jean-Michel_APATHIE;male;11;562.1690000000002;1;9
unk_215;female;1;5.532000000000039;1;9
unk_216;female;1;2.4249999999999545;1;9
unk_217;female;1;1.9230000000000018;1;9
Marion_BERNARD;female;2;61.37900000000036;1;9
Bernard_GUETTA;male;23;1754.6340000000014;3;9
unk_218;female;1;5.0;1;9
Guy_CARLIER;male;2;43.697000000000116;1;9
unk_219;female;2;11.284000000000333;1;9
unk_220;female;1;1.3029999999998836;1;9
Catherine_MONET;female;2;82.14999999999986;1;9
Benoit_COLLOMBAT;male;11;520.654;1;9
Philippe_PERDRIX;male;6;114.58799999999974;1;9
Yves_DURAND;male;1;58.71900000000005;1;9
Haida_THOUIRI;female;3;214.95199999999977;1;9
Olivier_DE_RINCQUESEN;male;13;760.4740000000002;1;9
Alain_ALLINANT;male;8;40.64300000000003;1;9
unk_221;male;2;5.817999999999756;1;9
unk_222;male;6;9.882000000000062;1;9
unk_223;female;5;10.157999999999902;1;9
unk_224;female;1;2.180000000000291;1;9
Florence_PARACUELLOS;female;6;138.49000000000024;1;9
unk_225;male;1;5.18100000000004;1;9
unk_226;female;1;9.177999999999884;1;9
Sebastien_ROCHER;male;2;40.00700000000006;1;9
unk_227;male;1;6.778999999999996;1;9
unk_228;female;1;3.2020000000002256;1;9
unk_229;female;1;9.105999999999767;1;9
Michel_BEAUMALE;male;1;12.052999999999884;1;9
unk_230;female;1;1.2739999999998872;1;9
unk_231;female;1;1.8240000000000691;1;9
Martin_WINCKLER;male;17;910.4390000000003;1;9
unk_232;male;2;4.524000000000342;1;9
unk_233;female;1;1.80600000000004;1;9
unk_234;female;2;3.3239999999996144;1;9
unk_235;male;2;3.38799999999992;1;9
